,loss
0,2488.908447265625
1,680.209228515625
2,243.27041625976562
3,70.45095825195312
4,-15.388427734375
5,-63.981842041015625
6,-93.91793823242188
7,-113.48492431640625
8,-126.8497314453125
9,-136.2979736328125
10,-143.16961669921875
11,-148.29067993164062
12,-152.19241333007812
13,-155.228515625
14,-157.64022827148438
15,-159.59613037109375
16,-161.21725463867188
17,-162.59024047851562
18,-163.779541015625
19,-164.83282470703125
20,-165.78591918945312
21,-166.66561889648438
22,-167.49240112304688
23,-168.28253173828125
24,-169.04718017578125
25,-169.79629516601562
26,-170.53662109375
27,-171.27386474609375
28,-172.01190185546875
29,-172.7537841796875
30,-173.50210571289062
31,-174.25888061523438
32,-175.02471923828125
33,-175.80136108398438
34,-176.58905029296875
35,-177.38800048828125
36,-178.19882202148438
37,-179.02130126953125
38,-179.85595703125
39,-180.70199584960938
40,-181.56008911132812
41,-182.4296875
42,-183.31069946289062
43,-184.20306396484375
44,-185.10638427734375
45,-186.0203857421875
46,-186.94537353515625
47,-187.88113403320312
48,-188.82669067382812
49,-189.7830810546875
50,-190.7489013671875
51,-191.72537231445312
52,-192.71206665039062
53,-193.70803833007812
54,-194.714111328125
55,-195.7298583984375
56,-196.755859375
57,-197.79190063476562
58,-198.83819580078125
59,-199.89544677734375
60,-200.96343994140625
61,-202.042236328125
62,-203.13360595703125
63,-204.23861694335938
64,-205.35427856445312
65,-206.48513793945312
66,-207.62820434570312
67,-208.79025268554688
68,-209.97396850585938
69,-211.17416381835938
70,-212.40530395507812
71,-213.65451049804688
72,-214.93521118164062
73,-216.29275512695312
74,-217.61862182617188
75,-218.94778442382812
76,-219.91244506835938
77,-221.68716430664062
78,-221.40280151367188
79,-221.65542602539062
80,-222.10275268554688
81,-222.90054321289062
82,-223.78884887695312
83,-225.07772827148438
84,-226.28787231445312
85,-227.58627319335938
86,-228.90457153320312
87,-230.19638061523438
88,-231.55532836914062
89,-232.91647338867188
90,-234.24362182617188
91,-235.57687377929688
92,-236.95602416992188
93,-238.31015014648438
94,-239.67855834960938
95,-241.06112670898438
96,-242.44992065429688
97,-243.84561157226562
98,-245.26956176757812
99,-246.70022583007812
100,-248.14443969726562
101,-249.60415649414062
102,-251.08486938476562
103,-252.57516479492188
104,-254.09182739257812
105,-255.62307739257812
106,-257.1769714355469
107,-258.7483825683594
108,-260.3448791503906
109,-261.9629821777344
110,-263.6065979003906
111,-265.2739562988281
112,-266.9682922363281
113,-268.6900329589844
114,-270.4411315917969
115,-272.2217712402344
116,-274.0340881347656
117,-275.8797912597656
118,-277.7595520019531
119,-279.6769714355469
120,-281.6320495605469
121,-283.6278991699219
122,-285.6658630371094
123,-287.7487487792969
124,-289.8784484863281
125,-292.0581970214844
126,-294.2895812988281
127,-296.5765686035156
128,-298.9216613769531
129,-301.3283386230469
130,-303.7998352050781
131,-306.3390808105469
132,-308.9507141113281
133,-311.6380920410156
134,-314.4049987792969
135,-317.2548522949219
136,-320.1918640136719
137,-323.2188415527344
138,-326.3379821777344
139,-329.5515441894531
140,-332.8590393066406
141,-336.2577209472656
142,-339.7400817871094
143,-343.2948913574219
144,-346.8992614746094
145,-350.5194396972656
146,-354.1012878417969
147,-357.5611877441406
148,-360.7762145996094
149,-363.5674743652344
150,-365.7004699707031
151,-366.9250793457031
152,-367.1273498535156
153,-366.6001892089844
154,-366.1989440917969
155,-366.8553771972656
156,-368.7324523925781
157,-371.1972351074219
158,-373.5354309082031
159,-375.3902282714844
160,-376.7347106933594
161,-377.6954040527344
162,-378.4272155761719
163,-379.0625305175781
164,-379.6936340332031
165,-380.3804626464844
166,-381.1541442871094
167,-382.0231628417969
168,-382.9817199707031
169,-384.0116882324219
170,-385.0844421386719
171,-386.1689758300781
172,-387.2268371582031
173,-388.2267150878906
174,-389.1405944824219
175,-389.9565124511719
176,-390.6818542480469
177,-391.3437805175781
178,-391.9822082519531
179,-392.6369934082031
180,-393.3321228027344
181,-394.0702209472656
182,-394.8319396972656
183,-395.5908508300781
184,-396.3179016113281
185,-397.0016174316406
186,-397.6378479003906
187,-398.2326965332031
188,-398.7989807128906
189,-399.3508605957031
190,-399.8988952636719
191,-400.4491882324219
192,-401.0049743652344
193,-401.5660095214844
194,-402.1267395019531
195,-402.6813659667969
196,-403.2261657714844
197,-403.7572937011719
198,-404.2732849121094
199,-404.7767639160156
200,-405.2732849121094
201,-405.7657165527344
202,-406.2591247558594
203,-406.7575378417969
204,-407.2568664550781
205,-407.7590637207031
206,-408.2591857910156
207,-408.7555236816406
208,-409.2464294433594
209,-409.7326354980469
210,-410.2158508300781
211,-410.6966857910156
212,-411.1782531738281
213,-411.6599426269531
214,-412.1421813964844
215,-412.6253356933594
216,-413.1083679199219
217,-413.5887756347656
218,-414.0666198730469
219,-414.5423889160156
220,-415.0150451660156
221,-415.4855041503906
222,-415.9552917480469
223,-416.4230041503906
224,-416.8899230957031
225,-417.3565368652344
226,-417.8218078613281
227,-418.2837219238281
228,-418.7458190917969
229,-419.2045593261719
230,-419.6612854003906
231,-420.1165466308594
232,-420.5685729980469
233,-421.0207824707031
234,-421.4710998535156
235,-421.9217834472656
236,-422.3696594238281
237,-422.8153991699219
238,-423.2599182128906
239,-423.7018127441406
240,-424.1421813964844
241,-424.5805969238281
242,-425.0169372558594
243,-425.4520568847656
244,-425.8846130371094
245,-426.3148498535156
246,-426.7434387207031
247,-427.1696472167969
248,-427.5932922363281
249,-428.0145568847656
250,-428.4332580566406
251,-428.8498229980469
252,-429.2640075683594
253,-429.6752624511719
254,-430.0843811035156
255,-430.4913635253906
256,-430.8938903808594
257,-431.2951354980469
258,-431.6925964355469
259,-432.0872497558594
260,-432.4786071777344
261,-432.8680114746094
262,-433.2534484863281
263,-433.6355895996094
264,-434.0143737792969
265,-434.3907775878906
266,-434.7605285644531
267,-435.1305847167969
268,-435.4965515136719
269,-435.8621520996094
270,-436.2178039550781
271,-436.5768127441406
272,-436.9318542480469
273,-437.2806091308594
274,-437.6335754394531
275,-437.9797058105469
276,-438.3205261230469
277,-438.6628723144531
278,-439.0032043457031
279,-439.3393859863281
280,-439.6759338378906
281,-440.0061950683594
282,-440.3398742675781
283,-440.6745910644531
284,-441.0044250488281
285,-441.3121032714844
286,-441.6443176269531
287,-441.9765930175781
288,-442.2923889160156
289,-442.5917663574219
290,-442.9251403808594
291,-443.2482604980469
292,-443.5771179199219
293,-443.9134826660156
294,-444.2515563964844
295,-444.6352844238281
296,-445.0076599121094
297,-445.3287658691406
298,-445.3581237792969
299,-445.7823791503906
300,-445.9023132324219
301,-446.2016906738281
302,-446.5060729980469
303,-447.2576599121094
304,-447.9976501464844
305,-447.7758483886719
306,-447.0321350097656
307,-446.8534851074219
308,-446.8136291503906
309,-446.8446960449219
310,-446.9234924316406
311,-447.0300598144531
312,-447.1609802246094
313,-447.3056945800781
314,-447.4640197753906
315,-447.6291809082031
316,-447.8044738769531
317,-447.9828796386719
318,-448.1688537597656
319,-448.3542175292969
320,-448.5438537597656
321,-448.7372131347656
322,-448.9292297363281
323,-449.1247253417969
324,-449.3224792480469
325,-449.5192565917969
326,-449.7195129394531
327,-449.9166564941406
328,-450.1156311035156
329,-450.3154602050781
330,-450.5148010253906
331,-450.7161560058594
332,-450.9151916503906
333,-451.1169738769531
334,-451.3164367675781
335,-451.5188293457031
336,-451.7201843261719
337,-451.9202575683594
338,-452.1241149902344
339,-452.3262023925781
340,-452.5293273925781
341,-452.7327575683594
342,-452.9366149902344
343,-453.1416320800781
344,-453.3476257324219
345,-453.5534973144531
346,-453.7633972167969
347,-453.9764709472656
348,-454.1876525878906
349,-454.4024353027344
350,-454.6183166503906
351,-454.8439025878906
352,-455.0700378417969
353,-455.3036804199219
354,-455.5415344238281
355,-455.7894592285156
356,-456.0494689941406
357,-456.3371887207031
358,-456.6258850097656
359,-456.9406433105469
360,-457.3299865722656
361,-457.8075256347656
362,-458.4909362792969
363,
364,-458.0281066894531
365,-457.8127136230469
366,-458.1755676269531
367,-458.3883972167969
368,-458.4884948730469
369,-458.5890808105469
370,-458.6601867675781
371,-458.7464904785156
372,-458.8081970214844
373,-458.9037780761719
374,-458.9860534667969
375,-459.0835876464844
376,-459.2032775878906
377,-459.3266296386719
378,-459.4452819824219
379,-459.6015930175781
380,-459.7437438964844
381,-459.9046325683594
382,-460.0751647949219
383,-460.2434997558594
384,-460.4265441894531
385,-460.6033630371094
386,-460.8087463378906
387,-460.9928283691406
388,-461.1916809082031
389,-461.4465637207031
390,-461.6866149902344
391,-461.9145202636719
392,-462.3013610839844
393,-462.7125549316406
394,-463.4181823730469
395,-464.2931823730469
396,-456.2998962402344
397,-462.3854675292969
398,-462.6012268066406
399,-462.5563659667969
400,-462.4723815917969
401,-462.4308166503906
402,-462.4123840332031
403,-462.4206237792969
404,-462.4409484863281
405,-462.4716491699219
406,-462.5159606933594
407,-462.5782775878906
408,-462.6429748535156
409,-462.7107849121094
410,-462.7849426269531
411,-462.8627014160156
412,-462.9430847167969
413,-463.0284118652344
414,-463.1153869628906
415,-463.2040710449219
416,-463.2971496582031
417,-463.3891906738281
418,-463.4833068847656
419,-463.5778503417969
420,-463.6717224121094
421,-463.7675476074219
422,-463.8639831542969
423,-463.9582824707031
424,-464.0568542480469
425,-464.1535339355469
426,-464.2485656738281
427,-464.3442077636719
428,-464.4402770996094
429,-464.5357360839844
430,-464.6314392089844
431,-464.7275085449219
432,-464.8255310058594
433,-464.9161071777344
434,-465.0093688964844
435,-465.1050720214844
436,-465.1955871582031
437,-465.2901916503906
438,-465.3836364746094
439,-465.4715881347656
440,-465.5643615722656
441,-465.6558532714844
442,-465.7479553222656
443,-465.8359680175781
444,-465.9224548339844
445,-466.0124206542969
446,-466.0986633300781
447,-466.1884460449219
448,-466.2750549316406
449,-466.3613586425781
450,-466.4463195800781
451,-466.5332946777344
452,-466.6150207519531
453,-466.7023620605469
454,-466.7848815917969
455,-466.8708190917969
456,-466.9519348144531
457,-467.0337829589844
458,-467.1134948730469
459,-467.1965637207031
460,-467.2763366699219
461,-467.3569641113281
462,-467.4350280761719
463,-467.5171203613281
464,-467.5947570800781
465,-467.6749572753906
466,-467.7521667480469
467,-467.8310852050781
468,-467.9085388183594
469,-467.9878234863281
470,-468.0600891113281
471,-468.1365661621094
472,-468.2126770019531
473,-468.2884826660156
474,-468.3622131347656
475,-468.4404602050781
476,-468.5137023925781
477,-468.5867004394531
478,-468.6596374511719
479,-468.7329406738281
480,-468.8059997558594
481,-468.8766784667969
482,-468.9513244628906
483,-469.0226745605469
484,-469.0924987792969
485,-469.1653747558594
486,-469.2358093261719
487,-469.3061218261719
488,-469.3779602050781
489,-469.4471130371094
490,-469.5161437988281
491,-469.5891418457031
492,-469.6534729003906
493,-469.7243347167969
494,-469.7926940917969
495,-469.8657531738281
496,-469.9296569824219
497,-470.0004577636719
498,-470.0639953613281
499,-470.1385803222656
500,-470.2029724121094
501,-470.2672424316406
502,-470.3369445800781
503,-470.4009704589844
504,-470.4684143066406
505,-470.5370178222656
506,-470.6031799316406
507,-470.6646423339844
508,-470.7311706542969
509,-470.7950134277344
510,-470.8575744628906
511,-470.9252624511719
512,-470.9913024902344
513,-471.0523376464844
514,-471.1175231933594
515,-471.1850891113281
516,-471.2489318847656
517,-471.3179626464844
518,-471.3739929199219
519,-471.4469299316406
520,-471.5151672363281
521,-471.5711975097656
522,-471.6388244628906
523,-471.7018737792969
524,-471.7629089355469
525,-471.8268127441406
526,-471.8903503417969
527,-471.9507751464844
528,-472.0220642089844
529,-472.0804138183594
530,-472.1408386230469
531,-472.2037048339844
532,-472.2736511230469
533,-472.3357849121094
534,-472.4031677246094
535,-472.4626159667969
536,-472.5279235839844
537,-472.5893859863281
538,-472.6489562988281
539,-472.7269592285156
540,-472.7795104980469
541,-472.8512878417969
542,-472.9224548339844
543,-472.9866027832031
544,-473.0343933105469
545,-473.1116638183594
546,-473.1733703613281
547,-473.2383728027344
