,loss
0,2280.056884765625
1,624.0577392578125
2,224.76922607421875
3,67.02073669433594
4,-11.377960205078125
5,-55.873626708984375
6,-83.41610717773438
7,-101.55258178710938
8,-114.0665283203125
9,-123.0311279296875
10,-129.6605224609375
11,-134.700927734375
12,-138.63064575195312
13,-141.77206420898438
14,-144.33969116210938
15,-146.48800659179688
16,-148.32275390625
17,-149.92572021484375
18,-151.35235595703125
19,-152.6473388671875
20,-153.84201049804688
21,-154.96133422851562
22,-156.02401733398438
23,-157.04495239257812
24,-158.034423828125
25,-159.0018310546875
26,-159.9530029296875
27,-160.89358520507812
28,-161.82736206054688
29,-162.75796508789062
30,-163.68719482421875
31,-164.61709594726562
32,-165.5491943359375
33,-166.484130859375
34,-167.42361450195312
35,-168.36709594726562
36,-169.31582641601562
37,-170.26901245117188
38,-171.22811889648438
39,-172.19329833984375
40,-173.16339111328125
41,-174.13992309570312
42,-175.12127685546875
43,-176.10824584960938
44,-177.10098266601562
45,-178.09942626953125
46,-179.10296630859375
47,-180.112060546875
48,-181.1265869140625
49,-182.14596557617188
50,-183.17129516601562
51,-184.20147705078125
52,-185.23709106445312
53,-186.2777099609375
54,-187.32357788085938
55,-188.374755859375
56,-189.43136596679688
57,-190.49285888671875
58,-191.55999755859375
59,-192.63229370117188
60,-193.71044921875
61,-194.79376220703125
62,-195.88253784179688
63,-196.9774169921875
64,-198.077880859375
65,-199.18417358398438
66,-200.29656982421875
67,-201.41497802734375
68,-202.5396728515625
69,-203.67062377929688
70,-204.80838012695312
71,-205.95254516601562
72,-207.10348510742188
73,-208.26150512695312
74,-209.42660522460938
75,-210.59939575195312
76,-211.77914428710938
77,-212.96688842773438
78,-214.16256713867188
79,-215.36618041992188
80,-216.57852172851562
81,-217.79934692382812
82,-219.02853393554688
83,-220.26699829101562
84,-221.51480102539062
85,-222.77230834960938
86,-224.03945922851562
87,-225.31674194335938
88,-226.60427856445312
89,-227.90243530273438
90,-229.21231079101562
91,-230.53329467773438
92,-231.86611938476562
93,-233.21054077148438
94,-234.56777954101562
95,-235.93789672851562
96,-237.32113647460938
97,-238.71847534179688
98,-240.12979125976562
99,-241.55599975585938
100,-242.99710083007812
101,-244.45407104492188
102,-245.92715454101562
103,-247.41738891601562
104,-248.92514038085938
105,-250.45089721679688
106,-251.99557495117188
107,-253.55947875976562
108,-255.14413452148438
109,-256.7497863769531
110,-258.3774108886719
111,-260.0281066894531
112,-261.7024841308594
113,-263.4018859863281
114,-265.1270446777344
115,-266.8797302246094
116,-268.6602478027344
117,-270.4708557128906
118,-272.3124084472656
119,-274.1864929199219
120,-276.0943298339844
121,-278.0382995605469
122,-280.0196838378906
123,-282.0404357910156
124,-284.1023864746094
125,-286.2078552246094
126,-288.3592834472656
127,-290.5587463378906
128,-292.8085632324219
129,-295.1120910644531
130,-297.4714050292969
131,-299.8901062011719
132,-302.3701477050781
133,-304.9159240722656
134,-307.5303649902344
135,-310.2160339355469
136,-312.9767150878906
137,-315.8149719238281
138,-318.7341613769531
139,-321.7357482910156
140,-324.8219299316406
141,-327.9925231933594
142,-331.2460632324219
143,-334.5788269042969
144,-337.9830627441406
145,-341.4462585449219
146,-344.9473571777344
147,-348.4557800292969
148,-351.9259338378906
149,-355.2921447753906
150,-358.4635925292969
151,-361.3191223144531
152,-363.7151794433594
153,-365.5111389160156
154,-366.6343688964844
155,-367.1759338378906
156,-367.4749450683594
157,-368.0531921386719
158,-369.3274841308594
159,-371.3062438964844
160,-373.6212463378906
161,-375.8359680175781
162,-377.6871032714844
163,-379.1182556152344
164,-380.2024841308594
165,-381.0612487792969
166,-381.8116760253906
167,-382.5457458496094
168,-383.3265075683594
169,-384.1878967285156
170,-385.1423034667969
171,-386.1826477050781
172,-387.2883605957031
173,-388.4269714355469
174,-389.5611267089844
175,-390.6523132324219
176,-391.6703796386719
177,-392.5982360839844
178,-393.4415588378906
179,-394.2253112792969
180,-394.9882507324219
181,-395.7654113769531
182,-396.5749816894531
183,-397.4118347167969
184,-398.2537536621094
185,-399.0736389160156
186,-399.8529357910156
187,-400.5848083496094
188,-401.2741394042969
189,-401.9341125488281
190,-402.5793151855469
191,-403.2225036621094
192,-403.8731384277344
193,-404.5331726074219
194,-405.2015686035156
195,-405.8728332519531
196,-406.5392761230469
197,-407.1948547363281
198,-407.8343811035156
199,-408.4573669433594
200,-409.0665588378906
201,-409.6659851074219
202,-410.2612609863281
203,-410.8566589355469
204,-411.4530944824219
205,-412.0491638183594
206,-412.6421203613281
207,-413.2289733886719
208,-413.8081970214844
209,-414.3797302246094
210,-414.9444885253906
211,-415.5050354003906
212,-416.0623474121094
213,-416.6175842285156
214,-417.1711120605469
215,-417.7205505371094
216,-418.2656555175781
217,-418.8046569824219
218,-419.3371276855469
219,-419.8625183105469
220,-420.3818664550781
221,-420.8965148925781
222,-421.4067077636719
223,-421.9137268066406
224,-422.4164733886719
225,-422.9147033691406
226,-423.4087829589844
227,-423.8976135253906
228,-424.3800354003906
229,-424.8575134277344
230,-425.3295593261719
231,-425.7966613769531
232,-426.2589416503906
233,-426.7159118652344
234,-427.1682434082031
235,-427.6147766113281
236,-428.0558166503906
237,-428.4908752441406
238,-428.9209289550781
239,-429.3444519042969
240,-429.7635803222656
241,-430.1764831542969
242,-430.5843200683594
243,-430.9862976074219
244,-431.3823547363281
245,-431.7727355957031
246,-432.1570129394531
247,-432.5352478027344
248,-432.9077453613281
249,-433.2742614746094
250,-433.6355895996094
251,-433.9909362792969
252,-434.3404846191406
253,-434.6849060058594
254,-435.0230407714844
255,-435.3556213378906
256,-435.6830139160156
257,-436.0047302246094
258,-436.3211975097656
259,-436.6330871582031
260,-436.9390563964844
261,-437.2398376464844
262,-437.5362854003906
263,-437.8272399902344
264,-438.1141662597656
265,-438.3957824707031
266,-438.6731262207031
267,-438.9461975097656
268,-439.2151184082031
269,-439.4798889160156
270,-439.7403869628906
271,-439.9968566894531
272,-440.2498474121094
273,-440.4986877441406
274,-440.7450256347656
275,-440.9869079589844
276,-441.2261657714844
277,-441.4615173339844
278,-441.6945495605469
279,-441.9240417480469
280,-442.1509094238281
281,-442.3750915527344
282,-442.5967102050781
283,-442.8155822753906
284,-443.0320129394531
285,-443.2459411621094
286,-443.4579772949219
287,-443.6672058105469
288,-443.8750305175781
289,-444.0805969238281
290,-444.2842712402344
291,-444.4856872558594
292,-444.6860046386719
293,-444.8839416503906
294,-445.0803527832031
295,-445.2757263183594
296,-445.4687194824219
297,-445.6606750488281
298,-445.8511657714844
299,-446.0399475097656
300,-446.2277526855469
301,-446.4140930175781
302,-446.5995178222656
303,-446.7832946777344
304,-446.9662170410156
305,-447.1469421386719
306,-447.3273010253906
307,-447.5065002441406
308,-447.6850280761719
309,-447.8619079589844
310,-448.0377502441406
311,-448.2129821777344
312,-448.3868713378906
313,-448.5598449707031
314,-448.7324523925781
315,-448.9037170410156
316,-449.0737609863281
317,-449.2431335449219
318,-449.4114685058594
319,-449.5793151855469
320,-449.7461853027344
321,-449.9123229980469
322,-450.0771179199219
323,-450.2413024902344
324,-450.4048767089844
325,-450.5675964355469
326,-450.7292785644531
327,-450.8904113769531
328,-451.0504455566406
329,-451.2099914550781
330,-451.3687438964844
331,-451.5268249511719
332,-451.6831970214844
333,-451.8400573730469
334,-451.9958190917969
335,-452.1506652832031
336,-452.3050842285156
337,-452.4581604003906
338,-452.6110534667969
339,-452.7626037597656
340,-452.9140930175781
341,-453.0644836425781
342,-453.2146301269531
343,-453.3633728027344
344,-453.5116882324219
345,-453.6590881347656
346,-453.8061828613281
347,-453.9519958496094
348,-454.0975036621094
349,-454.2422790527344
350,-454.3863220214844
351,-454.5297546386719
352,-454.6719665527344
353,-454.8138732910156
354,-454.9554748535156
355,-455.0958557128906
356,-455.2354431152344
357,-455.3744812011719
358,-455.5131530761719
359,-455.6511535644531
360,-455.7873229980469
361,-455.9238586425781
362,-456.0595397949219
363,-456.1944274902344
364,-456.3286437988281
365,-456.4625549316406
366,-456.5950622558594
367,-456.7271423339844
368,-456.8586730957031
369,-456.9895935058594
370,-457.1193542480469
371,-457.2488098144531
372,-457.3776550292969
373,-457.5057067871094
374,-457.6332092285156
375,-457.7596740722656
376,-457.8857727050781
377,-458.0111999511719
378,-458.1352233886719
379,-458.2594299316406
380,-458.3824768066406
381,-458.5050354003906
382,-458.6274719238281
383,-458.7484436035156
384,-458.8693542480469
385,-458.9891662597656
386,-459.1084289550781
387,-459.2269592285156
388,-459.3450012207031
389,-459.4620056152344
390,-459.5787048339844
391,-459.6948547363281
392,-459.8100280761719
393,-459.9245300292969
394,-460.0386047363281
395,-460.1522521972656
396,-460.2645568847656
397,-460.3769836425781
398,-460.4883728027344
399,-460.5990905761719
400,-460.7093811035156
401,-460.8186950683594
402,-460.9277038574219
403,-461.0361633300781
404,-461.1434631347656
405,-461.2508239746094
406,-461.3569641113281
407,-461.4627380371094
408,-461.5675354003906
409,-461.6724548339844
410,-461.7763366699219
411,-461.8794250488281
412,-461.9823303222656
413,-462.0841369628906
414,-462.1856994628906
415,-462.2867126464844
416,-462.3872985839844
417,-462.4872741699219
418,-462.5858459472656
419,-462.6843566894531
420,-462.7822570800781
421,-462.8800354003906
422,-462.9770202636719
423,-463.0728454589844
424,-463.1686706542969
425,-463.2635803222656
426,-463.3581848144531
427,-463.4525451660156
428,-463.5458679199219
429,-463.6385192871094
430,-463.7312927246094
431,-463.8229064941406
432,-463.9139099121094
433,-464.0050354003906
434,-464.0953674316406
435,-464.1848449707031
436,-464.2738952636719
437,-464.3622741699219
438,-464.4507751464844
