,0,1,2,3,4,5,6,7,8,9,10,11
0,3.9301357,3.864839,3.8627536,3.8738656,3.8770769,3.8744748,3.8737795,3.8741407,3.87429,3.874216,3.8741949,3.874213
1,3.1663032,3.1104248,3.0996041,3.1054633,3.1108775,3.1097639,3.108917,3.1089618,3.1090891,3.1090417,3.109018,3.1090353
2,-0.51642793,-0.53250957,-0.5422712,-0.54222375,-0.5399631,-0.53894705,-0.53899044,-0.53917706,-0.5392543,-0.53926617,-0.5392622,-0.5392553
