,loss
0,3308.3896484375
1,968.77734375
2,410.3333740234375
3,187.6826171875
4,75.38397216796875
5,10.546417236328125
6,-30.33160400390625
7,-57.75799560546875
8,-77.03866577148438
9,-91.10186767578125
10,-101.67510986328125
11,-109.83282470703125
12,-116.2716064453125
13,-121.46017456054688
14,-125.72140502929688
15,-129.28485107421875
16,-132.31582641601562
17,-134.9365234375
18,-137.23764038085938
19,-139.28887939453125
20,-141.142333984375
21,-142.83984375
22,-144.41268920898438
23,-145.88650512695312
24,-147.28158569335938
25,-148.61355590820312
26,-149.89523315429688
27,-151.136962890625
28,-152.34783935546875
29,-153.53396606445312
30,-154.701416015625
31,-155.85494995117188
32,-156.9979248046875
33,-158.13357543945312
34,-159.26510620117188
35,-160.39385986328125
36,-161.52252197265625
37,-162.65216064453125
38,-163.78372192382812
39,-164.9190673828125
40,-166.0587158203125
41,-167.2034912109375
42,-168.353759765625
43,-169.51104736328125
44,-170.67462158203125
45,-171.84591674804688
46,-173.02487182617188
47,-174.21209716796875
48,-175.40750122070312
49,-176.61163330078125
50,-177.82455444335938
51,-179.04708862304688
52,-180.2786865234375
53,-181.52032470703125
54,-182.77139282226562
55,-184.03286743164062
56,-185.3045654296875
57,-186.58663940429688
58,-187.87930297851562
59,-189.1829833984375
60,-190.49774169921875
61,-191.82376098632812
62,-193.16116333007812
63,-194.51058959960938
64,-195.8719482421875
65,-197.24539184570312
66,-198.631591796875
67,-200.02984619140625
68,-201.44158935546875
69,-202.8665771484375
70,-204.30471801757812
71,-205.75698852539062
72,-207.22366333007812
73,-208.70462036132812
74,-210.20065307617188
75,-211.71182250976562
76,-213.23873901367188
77,-214.78164672851562
78,-216.34127807617188
79,-217.91781616210938
80,-219.51174926757812
81,-221.12393188476562
82,-222.75466918945312
83,-224.40457153320312
84,-226.07443237304688
85,-227.76437377929688
86,-229.47573852539062
87,-231.20895385742188
88,-232.96475219726562
89,-234.74368286132812
90,-236.54739379882812
91,-238.37600708007812
92,-240.23074340820312
93,-242.11257934570312
94,-244.02255249023438
95,-245.96200561523438
96,-247.93136596679688
97,-249.93307495117188
98,-251.96725463867188
99,-254.03628540039062
100,-256.1407775878906
101,-258.2827453613281
102,-260.4640808105469
103,-262.6858825683594
104,-264.9505920410156
105,-267.2601013183594
106,-269.6163024902344
107,-272.0213317871094
108,-274.4786682128906
109,-276.9884948730469
110,-279.5550231933594
111,-282.1800842285156
112,-284.8678283691406
113,-287.6187438964844
114,-290.4358825683594
115,-293.3232116699219
116,-296.2816467285156
117,-299.3147888183594
118,-302.4214172363281
119,-305.6037292480469
120,-308.8595886230469
121,-312.1883850097656
122,-315.5809631347656
123,-319.0284118652344
124,-322.5120544433594
125,-326.0156555175781
126,-329.4757995605469
127,-332.8823547363281
128,-336.1088562011719
129,-339.0891418457031
130,-341.6122131347656
131,-343.6199035644531
132,-344.8529357910156
133,-344.9226989746094
134,-345.7369689941406
135,-346.3958435058594
136,-339.9715881347656
137,-349.6414489746094
138,-349.9749450683594
139,-349.9169616699219
140,-350.6509094238281
141,-352.1640319824219
142,-353.0632019042969
143,-353.8396911621094
144,-354.5735168457031
145,-355.2781066894531
146,-356.0373840332031
147,-356.8144836425781
148,-357.7372131347656
149,-358.6748962402344
150,-359.6533508300781
151,-360.6351013183594
152,-361.6236267089844
153,-362.5611877441406
154,-363.4259338378906
155,-364.2267150878906
156,-364.9330139160156
157,-365.5735778808594
158,-366.2257995605469
159,-366.8447570800781
160,-367.5153503417969
161,-368.2279968261719
162,-368.9612121582031
163,-369.6977233886719
164,-370.4720153808594
165,-371.1674499511719
166,-371.8954772949219
167,-372.5682678222656
168,-373.2339782714844
169,-373.9137268066406
170,-374.5489807128906
171,-375.2148742675781
172,-375.8913879394531
173,-376.5872497558594
174,-377.2228088378906
175,-377.9013366699219
176,-378.5576477050781
177,-379.2050476074219
178,-379.8327941894531
179,-380.4742126464844
180,-381.0776062011719
181,-381.6501770019531
182,-382.2737731933594
183,-382.8741149902344
184,-383.4579772949219
185,-384.0577087402344
186,-384.6793518066406
187,-385.2565612792969
188,-385.8605041503906
189,-386.4087219238281
190,-386.9565734863281
191,-387.5406799316406
192,-388.0699768066406
193,-388.6236877441406
194,-389.1572570800781
195,-389.7284240722656
196,-390.2575988769531
197,-390.7590637207031
198,-391.3371887207031
199,-391.8074645996094
200,-392.3436584472656
201,-392.8497619628906
202,-393.3589782714844
203,-393.8353576660156
204,-394.3279724121094
205,-394.8058166503906
206,-395.2442321777344
207,-395.7808532714844
208,-396.2365417480469
209,-396.6972961425781
210,-397.1446228027344
211,-397.5965881347656
212,-398.0485534667969
213,-398.5023498535156
214,-398.9561462402344
215,-399.3712463378906
216,-399.8423767089844
217,-400.2570495605469
218,-400.6920471191406
219,-401.1579284667969
220,-401.4936828613281
221,-401.9137878417969
222,-402.3363952636719
223,-402.7129821777344
224,-403.1731872558594
225,-403.5326843261719
226,-403.9566955566406
227,-404.3340759277344
228,-404.7575988769531
229,-405.1291198730469
230,-405.4690246582031
231,-405.8554992675781
232,-406.2059020996094
233,-406.6210632324219
234,-407.0338439941406
235,-407.3697204589844
236,-407.7135925292969
237,-408.0077209472656
238,-408.3119201660156
239,-408.7264709472656
240,-409.1067199707031
241,-409.5284729003906
242,-409.7828674316406
243,-410.1785583496094
244,-410.4314270019531
245,-410.7729797363281
246,-411.0910949707031
247,-411.3858337402344
248,-411.7136535644531
