,0,1,2
0,-0.002861997455337461,-0.009734130612427167,-0.007692244386852521
1,-0.0013051540155556117,0.0050631518934841245,-0.0011017377973428053
2,-0.004634812507492325,-0.008961907796992652,-0.004036067572115162
3,0.0007824430954897734,0.0064756030952576385,-0.006168297567238807
4,-0.007895743798446448,-0.013288445507178956,0.007330370401890075
5,-0.008935305641994807,-0.013762966581802026,-0.0025204804430218517
6,-0.012625757266302506,-0.004571932005748408,0.0022311660438434295
7,-0.002928838974392542,-0.0043712442043296815,0.0016200035856593405
8,-0.0011894970090519765,0.0006952708651966315,0.004768126462624375
9,0.0019590318659904768,-0.005345566828830409,-0.0028069791773963826
10,-2.9368570751147688e-06,-0.0020517162760622884,0.003211689804952489
11,0.004848303887123023,0.0031677813798706047,-0.004450675608182305
12,0.009420680903048333,0.005345586254700565,0.0004399643295837424
13,-0.012476402588988179,0.0016570004106254397,0.0017819999124763794
14,0.0019508799306152996,-0.00028042293467164884,0.0005226264439806624
15,0.009812723561484103,0.0057964064773382545,0.001954671776436783
16,0.004513219874548932,0.00017930231536605255,-0.0007140908002496302
17,-0.011893653786577658,-0.004083529575203047,0.0036274444150249776
18,-0.0036453995436092983,0.003344104127336391,0.002615376666387234
19,-0.0012740878764579224,0.0038041134684586256,8.625800104432659e-05
20,0.0011087259989256207,0.0021303755967994305,-5.988385650913341e-05
21,0.00938337723902539,0.0006210398439791646,-0.0005813693615014529
22,-0.0036010670461158844,-0.0007380956555557508,-0.0012340218439335995
23,0.007463903631571879,0.0002613047607551071,0.0002751573091566958
24,0.008913226740233269,-0.0002762216259298299,-0.0004200341558019858
25,-0.0034565960051373933,0.0017453458721930037,0.0003797189741551702
26,0.01406188435112688,0.0061126437730707065,0.003368488626878059
27,-0.009847063012906127,-0.004797828614487386,0.0007054885064626546
28,-0.0011448702695912197,-0.0003515473609311071,0.00032649835758306677
29,0.0009099208761038761,0.003489362821951029,0.002813389058053375
30,-0.005225546374006282,-0.0029479813590256284,0.0014781623599885018
31,0.0039636400392645795,0.001133113466997629,-0.0005511331144371629
32,-0.008228381600977039,-0.0003736563098737032,-0.0010401911225795236
33,-0.008199482759354684,-0.001303396251353239,0.0006250178634134143
34,0.004360767288924574,0.0010693978953270028,0.0005586725185732562
35,0.008618882414326259,0.003918851391285626,-0.00026370752743723507
36,0.0003795444679468329,-0.0013831885486391665,-0.0003304023454965234
37,0.005086984673672639,0.002757556460702778,-0.0005669101221534317
38,-0.01227892975651224,-0.0018571874120553048,-0.00026448736596708323
39,-0.004698162295747356,-0.00234981024204015,0.002668134142041341
40,0.027912652988675565,0.008389226355828682,0.0005648852650437859
41,-0.02943579948150276,-0.00734886838044689,0.0019310423404294346
42,-0.006030412688816475,0.0003855858939860063,0.00136999460690275
43,-0.010403718545876258,7.911194948663932e-05,-0.0033242367360526034
44,0.003295632247930389,-0.0021190992575628206,-0.00041998286252213353
45,0.003715670886660455,0.002211859056479191,0.00010140224219773504
46,0.0103967132130642,-0.00044509057650599554,0.003360969627080365
47,-0.003075190200304461,0.0028634787378170666,-0.0002850821182916485
48,-0.004456891736302877,-0.000996367415184097,-0.001290928003166303
49,-0.0019492628405930025,0.0003863725228364184,-0.0021157356177413243
50,-0.0035584808823464504,0.0003626221037081641,0.00030809958255404455
51,0.009010772296238215,-0.0017998959971439472,-0.0008125854985705565
52,0.0004478054143856384,0.0007742189873342037,0.0017465146802622528
53,-0.005949821809551469,0.0069367542281378175,-0.0006742892998945775
54,-0.009856209332895867,-0.005345023669351987,-0.00043113861260006965
55,-0.009451399997160572,-0.0013472787230836775,-0.001300294605810611
56,-0.011304291116157628,-0.001088713658293686,-1.883582606637922e-05
57,0.018784178812666925,0.00022600676347598082,0.00010446841965705553
58,0.003592016353946228,-0.0005217052404683685,0.0005471978240922244
59,0.009081940234085624,0.0012182850570222128,6.818085675879566e-05
60,-0.002133120098019322,-0.0009848588764397536,-0.001999536888514794
61,-0.0005697867322727953,0.0019567394601953257,0.00036337159088404495
62,0.00709215975632563,0.0022738323915463027,-5.902618949413456e-05
63,-0.01690393328544416,-0.00435841433482167,-0.0005344405776755723
64,-0.013142774901290497,-0.0052217588677898686,-0.00028294739635375724
65,-0.007598804785354413,-0.0014779580393240008,-0.00018029892477228714
66,-0.0008200763540204873,-0.0047575321435978975,5.0472601552559556e-05
67,0.0008947154236827757,-0.00176117634011668,-0.0003633728510451204
68,0.00227733248610738,-0.005285068242786998,0.001342951980730083
69,-0.004131257234304273,-0.0017054268604528291,-0.0005305150577300464
70,-0.006257633533347348,0.0020416915568410416,-0.0009793226030734912
71,0.023015207061225753,0.010150907242563808,0.0004656508782571883
72,0.0058558417469115435,0.0010009795504680643,-0.0012455183582631578
73,-0.0010895207833118397,0.002131282625739869,-0.0014907436507075105
