,loss
0,2695.720458984375
1,767.1884155273438
2,299.7037353515625
3,113.38639831542969
4,19.9285888671875
5,-33.59173583984375
6,-67.00277709960938
7,-89.16900634765625
8,-104.56222534179688
9,-115.64492797851562
10,-123.86575317382812
11,-130.12286376953125
12,-134.99652099609375
13,-138.87411499023438
14,-142.02267456054688
15,-144.630126953125
16,-146.83126831054688
17,-148.72512817382812
18,-150.38421630859375
19,-151.86407470703125
20,-153.20578002929688
21,-154.44171142578125
22,-155.59671020507812
23,-156.68942260742188
24,-157.73526000976562
25,-158.74569702148438
26,-159.7298583984375
27,-160.69589233398438
28,-161.64846801757812
29,-162.5928955078125
30,-163.53256225585938
31,-164.47067260742188
32,-165.40908813476562
33,-166.35009765625
34,-167.294921875
35,-168.24481201171875
36,-169.20095825195312
37,-170.16348266601562
38,-171.13323974609375
39,-172.1107177734375
40,-173.09625244140625
41,-174.08999633789062
42,-175.092041015625
43,-176.10260009765625
44,-177.1217041015625
45,-178.1494140625
46,-179.18603515625
47,-180.23089599609375
48,-181.28482055664062
49,-182.34750366210938
50,-183.41876220703125
51,-184.498779296875
52,-185.58758544921875
53,-186.68508911132812
54,-187.79110717773438
55,-188.90609741210938
56,-190.02999877929688
57,-191.16278076171875
58,-192.30392456054688
59,-193.454345703125
60,-194.61361694335938
61,-195.78213500976562
62,-196.95919799804688
63,-198.14596557617188
64,-199.34194946289062
65,-200.54693603515625
66,-201.76165771484375
67,-202.98617553710938
68,-204.22000122070312
69,-205.46377563476562
70,-206.71792602539062
71,-207.98190307617188
72,-209.25625610351562
73,-210.54147338867188
74,-211.83657836914062
75,-213.14303588867188
76,-214.46066284179688
77,-215.79013061523438
78,-217.13052368164062
79,-218.48281860351562
80,-219.84768676757812
81,-221.22457885742188
82,-222.61447143554688
83,-224.01736450195312
84,-225.43325805664062
85,-226.86337280273438
86,-228.30813598632812
87,-229.76663208007812
88,-231.24057006835938
89,-232.72964477539062
90,-234.23489379882812
91,-235.75625610351562
92,-237.29391479492188
93,-238.85018920898438
94,-240.42361450195312
95,-242.01596069335938
96,-243.62716674804688
97,-245.25991821289062
98,-246.91128540039062
99,-248.58499145507812
100,-250.28128051757812
101,-251.99972534179688
102,-253.74301147460938
103,-255.51187133789062
104,-257.3067321777344
105,-259.1268005371094
106,-260.9761657714844
107,-262.8560485839844
108,-264.7640686035156
109,-266.7070617675781
110,-268.6833801269531
111,-270.6939392089844
112,-272.7436828613281
113,-274.8326110839844
114,-276.9591979980469
115,-279.1293640136719
116,-281.3506774902344
117,-283.6128234863281
118,-285.9283752441406
119,-288.2874450683594
120,-290.7162780761719
121,-293.1952209472656
122,-295.7413635253906
123,-298.3524475097656
124,-301.0507507324219
125,-303.7850036621094
126,-306.6032409667969
127,-309.4913635253906
128,-312.4789123535156
129,-315.4484558105469
130,-318.6189270019531
131,-321.8093566894531
132,-325.1606750488281
133,-328.4334411621094
134,-332.0554504394531
135,-335.4638977050781
136,-339.1063537597656
137,-342.9815979003906
138,-346.5591125488281
139,-350.2796936035156
140,-352.5805358886719
141,-354.5583801269531
142,-359.5188293457031
143,-361.9443054199219
144,-332.0964660644531
145,-363.6172790527344
146,-363.7657165527344
147,-362.4966125488281
148,-361.7825012207031
149,-358.7742614746094
150,-362.8588562011719
151,-365.3738098144531
152,-367.0680236816406
153,-366.7394104003906
154,-368.4731750488281
155,-368.8707580566406
156,-369.7210388183594
157,-370.5807189941406
158,-371.4278259277344
159,-372.1275329589844
160,-372.5857238769531
161,-374.1708679199219
162,-375.5291442871094
163,-376.7010192871094
164,-377.9958190917969
165,-379.1669006347656
166,-380.5549011230469
167,-381.7021789550781
168,-382.7253723144531
169,-383.8547668457031
170,-384.4042663574219
171,-385.3728942871094
172,-386.4496765136719
173,-387.2024841308594
174,-387.9768371582031
175,-388.8775939941406
176,-389.8601989746094
177,-390.7485046386719
178,-391.5835266113281
179,-392.3667297363281
180,-393.1646423339844
181,-393.8298034667969
182,-394.4927673339844
183,-395.1603088378906
184,-395.7987976074219
185,-396.4198303222656
186,-397.0464172363281
187,-397.6596374511719
188,-398.2973937988281
189,-398.7981262207031
190,-399.3676452636719
191,-399.9192199707031
192,-400.4679870605469
193,-400.9212951660156
194,-401.3758850097656
195,-401.8642272949219
196,-402.3420715332031
197,-402.8146667480469
198,-403.3298034667969
199,-403.6772155761719
200,-404.2282409667969
201,-404.6068420410156
202,-405.0239562988281
203,-405.5566101074219
204,-405.8067321777344
205,-406.2787780761719
206,-406.7248229980469
207,-407.1030578613281
208,-407.4675598144531
209,-407.8699645996094
210,-408.2730407714844
211,-408.6958312988281
212,-409.2374572753906
213,-409.5505065917969
214,-409.9450378417969
215,-410.2932434082031
216,-410.6465759277344
217,-411.0775451660156
218,-411.3678283691406
219,-411.8317565917969
220,-412.3125305175781
221,-412.7464294433594
222,-413.0842590332031
223,-413.4394836425781
224,-413.7198791503906
225,-414.0845031738281
226,-414.4342956542969
227,-414.8915710449219
228,-415.2600402832031
229,-415.6352233886719
230,-416.0057067871094
231,-416.1846008300781
232,-416.5821228027344
233,-417.0024108886719
234,-417.3406066894531
235,-417.6626281738281
236,-417.9236755371094
237,-418.4300231933594
238,-418.6994323730469
239,-419.0359191894531
240,-419.2367248535156
241,-419.5954895019531
242,-419.8866882324219
243,-420.3119812011719
244,-420.6222839355469
245,-420.9775085449219
246,-421.3434753417969
247,-421.5588073730469
248,-421.9094543457031
249,-422.2275085449219
250,-422.5144958496094
251,-422.9067687988281
252,-423.2243347167969
253,-423.4397888183594
254,-423.7872619628906
255,-424.2131652832031
256,-424.3497009277344
257,-424.7539978027344
258,-424.9212341308594
