,loss
0,3292.12939453125
1,958.124755859375
2,402.764892578125
3,181.89889526367188
4,70.73567199707031
5,6.673675537109375
6,-33.646270751953125
7,-60.653564453125
8,-79.61004638671875
9,-93.41537475585938
10,-103.7794189453125
11,-111.76437377929688
12,-118.058349609375
13,-123.12347412109375
14,-127.27911376953125
15,-130.7506103515625
16,-133.700927734375
17,-136.250732421875
18,-138.48858642578125
19,-140.48312377929688
20,-142.2861328125
21,-143.93756103515625
22,-145.46865844726562
23,-146.90447998046875
24,-148.26461791992188
25,-149.56442260742188
26,-150.816650390625
27,-152.03152465820312
28,-153.21685791015625
29,-154.3795166015625
30,-155.52484130859375
31,-156.6578369140625
32,-157.78143310546875
33,-158.89920043945312
34,-160.0135498046875
35,-161.12646484375
36,-162.23992919921875
37,-163.35516357421875
38,-164.47317504882812
39,-165.5953369140625
40,-166.7225341796875
41,-167.85546875
42,-168.99465942382812
43,-170.14047241210938
44,-171.2939453125
45,-172.45516967773438
46,-173.62435913085938
47,-174.80197143554688
48,-175.988525390625
49,-177.183837890625
50,-178.38851928710938
51,-179.6025390625
52,-180.82647705078125
53,-182.06036376953125
54,-183.3043212890625
55,-184.55816650390625
56,-185.82321166992188
57,-187.09848022460938
58,-188.38485717773438
59,-189.68240356445312
60,-190.99127197265625
61,-192.31143188476562
62,-193.64352416992188
63,-194.9876708984375
64,-196.34405517578125
65,-197.71273803710938
66,-199.09439086914062
67,-200.48873901367188
68,-201.89630126953125
69,-203.31765747070312
70,-204.75277709960938
71,-206.20217895507812
72,-207.66567993164062
73,-209.14443969726562
74,-210.63833618164062
75,-212.14761352539062
76,-213.67300415039062
77,-215.21438598632812
78,-216.77322387695312
79,-218.34909057617188
80,-219.94259643554688
81,-221.55441284179688
82,-223.18508911132812
83,-224.83523559570312
84,-226.50515747070312
85,-228.19607543945312
86,-229.90798950195312
87,-231.64144897460938
88,-233.39816284179688
89,-235.17819213867188
90,-236.98220825195312
91,-238.81185913085938
92,-240.66738891601562
93,-242.55007934570312
94,-244.46066284179688
95,-246.40066528320312
96,-248.37106323242188
97,-250.37326049804688
98,-252.40859985351562
99,-254.47848510742188
100,-256.5844421386719
101,-258.7284240722656
102,-260.9120178222656
103,-263.1375427246094
104,-265.4064636230469
105,-267.7215881347656
106,-270.0847473144531
107,-272.4983825683594
108,-274.9659729003906
109,-277.4890441894531
110,-280.0713806152344
111,-282.7147521972656
112,-285.4220886230469
113,-288.1974182128906
114,-291.0417175292969
115,-293.9593200683594
116,-296.9526672363281
117,-300.0240783691406
118,-303.1763610839844
119,-306.4115905761719
120,-309.7292785644531
121,-313.1278381347656
122,-316.6028137207031
123,-320.1455383300781
124,-323.7471618652344
125,-327.4002990722656
126,-331.0766296386719
127,-334.8131408691406
128,-338.7478332519531
129,-332.7617492675781
130,-343.3238220214844
131,-343.7586975097656
132,-343.7768859863281
133,-343.5003967285156
134,-343.3549499511719
135,-343.9642639160156
136,-345.4114074707031
137,-347.2266540527344
138,-348.8921203613281
139,-350.1857604980469
140,-351.1127014160156
141,-351.7881164550781
142,-352.3349914550781
143,-352.8585510253906
144,-353.4263610839844
145,-354.0790100097656
146,-354.8346252441406
147,-355.6921081542969
148,-356.6382141113281
149,-357.6496276855469
150,-358.6981506347656
151,-359.7500305175781
152,-360.7734680175781
153,-361.7389221191406
154,-362.6265563964844
155,-363.4308166503906
156,-364.1586608886719
157,-364.8383483886719
158,-365.5007019042969
159,-366.1756286621094
160,-366.8833312988281
161,-367.6227722167969
162,-368.3815612792969
163,-369.1427307128906
164,-369.8903503417969
165,-370.6139831542969
166,-371.3148498535156
167,-371.9965515136719
168,-372.6665954589844
169,-373.3302917480469
170,-373.9963073730469
171,-374.6661682128906
172,-375.3396301269531
173,-376.0156555175781
174,-376.6886901855469
175,-377.3571472167969
176,-378.0120544433594
177,-378.6563415527344
178,-379.2868957519531
179,-379.9051208496094
180,-380.5148620605469
181,-381.1181945800781
182,-381.7201843261719
183,-382.3213806152344
184,-382.9204406738281
185,-383.5167541503906
186,-384.1086730957031
187,-384.6943664550781
188,-385.2717590332031
189,-385.8407897949219
190,-386.4006652832031
191,-386.9535827636719
192,-387.5014953613281
193,-388.0425720214844
194,-388.5796203613281
195,-389.1115417480469
196,-389.6391296386719
197,-390.1614685058594
198,-390.6770324707031
199,-391.1871032714844
200,-391.6913146972656
201,-392.1885681152344
202,-392.6809997558594
203,-393.1659240722656
204,-393.6470031738281
205,-394.1239929199219
206,-394.5941467285156
207,-395.0608825683594
208,-395.5229187011719
209,-395.9794006347656
210,-396.4311828613281
211,-396.8771667480469
212,-397.3197937011719
213,-397.7558288574219
214,-398.1880798339844
215,-398.6171569824219
216,-399.0414733886719
217,-399.4596862792969
218,-399.8772277832031
219,-400.2894592285156
220,-400.6972961425781
