,loss
0,2053.508056640625
1,527.763916015625
2,159.81614685058594
3,15.424896240234375
4,-55.539031982421875
5,-95.20065307617188
6,-119.27328491210938
7,-134.74313354492188
8,-145.10995483398438
9,-152.2867431640625
10,-157.38815307617188
11,-161.09921264648438
12,-163.8575439453125
13,-165.9521484375
14,-167.5787353515625
15,-168.87374877929688
16,-169.93280029296875
17,-170.824951171875
18,-171.59988403320312
19,-172.29428100585938
20,-172.93478393554688
21,-173.54150390625
22,-174.1292724609375
23,-174.70901489257812
24,-175.28851318359375
25,-175.8739013671875
26,-176.46954345703125
27,-177.07852172851562
28,-177.70285034179688
29,-178.34417724609375
30,-179.00299072265625
31,-179.67984008789062
32,-180.37533569335938
33,-181.08895874023438
34,-181.82040405273438
35,-182.56942749023438
36,-183.3355712890625
37,-184.11831665039062
38,-184.9171142578125
39,-185.73159790039062
40,-186.56085205078125
41,-187.40444946289062
42,-188.26193237304688
43,-189.1329345703125
44,-190.01617431640625
45,-190.9119873046875
46,-191.81991577148438
47,-192.73934936523438
48,-193.66983032226562
49,-194.61105346679688
50,-195.56271362304688
51,-196.5245361328125
52,-197.49609375
53,-198.47750854492188
54,-199.46859741210938
55,-200.46875
56,-201.47799682617188
57,-202.4962158203125
58,-203.52359008789062
59,-204.55966186523438
60,-205.60446166992188
61,-206.65768432617188
62,-207.71981811523438
63,-208.79061889648438
64,-209.86984252929688
65,-210.95803833007812
66,-212.05435180664062
67,-213.15969848632812
68,-214.27407836914062
69,-215.39682006835938
70,-216.52877807617188
71,-217.66976928710938
72,-218.82009887695312
73,-219.97933959960938
74,-221.14810180664062
75,-222.32644653320312
76,-223.51486206054688
77,-224.71243286132812
78,-225.92031860351562
79,-227.13864135742188
80,-228.36697387695312
81,-229.60641479492188
82,-230.85641479492188
83,-232.11776733398438
84,-233.39035034179688
85,-234.67440795898438
86,-235.97067260742188
87,-237.27865600585938
88,-238.59939575195312
89,-239.93283081054688
90,-241.27981567382812
91,-242.63967895507812
92,-244.01364135742188
93,-245.40194702148438
94,-246.80441284179688
95,-248.22225952148438
96,-249.65548706054688
97,-251.10446166992188
98,-252.56991577148438
99,-254.05258178710938
100,-255.55239868164062
101,-257.0704040527344
102,-258.6069030761719
103,-260.1626892089844
104,-261.7381896972656
105,-263.3343200683594
106,-264.9518737792969
107,-266.5918273925781
108,-268.2539978027344
109,-269.9404602050781
110,-271.6513977050781
111,-273.3880920410156
112,-275.1512145996094
113,-276.9425354003906
114,-278.7624206542969
115,-280.6130065917969
116,-282.4947204589844
117,-284.4095764160156
118,-286.3591003417969
119,-288.3441467285156
120,-290.3680725097656
121,-292.4306945800781
122,-294.5354309082031
123,-296.6842956542969
124,-298.8796691894531
125,-301.1233825683594
126,-303.4187927246094
127,-305.7685852050781
128,-308.1776428222656
129,-310.6492614746094
130,-313.1864929199219
131,-315.7990417480469
132,-318.4897155761719
133,-321.2752990722656
134,-324.1653747558594
135,-327.1796569824219
136,-330.3669738769531
137,-333.9043273925781
138,-315.9103698730469
139,-340.0331115722656
140,-340.9110412597656
141,-343.2229309082031
142,-345.9575500488281
143,-349.0555114746094
144,-352.2776184082031
145,-355.6547546386719
146,-359.0550231933594
147,-362.3542175292969
148,-365.6081237792969
149,-368.6918640136719
150,-371.5483093261719
151,-374.0666198730469
152,-376.1904602050781
153,-377.8736267089844
154,-379.1531066894531
155,-380.1945495605469
156,-381.2499084472656
157,-382.5774230957031
158,-384.3547058105469
159,-386.5093078613281
160,-388.8137512207031
161,-391.0016174316406
162,-392.8934020996094
163,-394.4400939941406
164,-395.6805114746094
165,-396.7067565917969
166,-397.6112976074219
167,-398.4784851074219
168,-399.3667907714844
169,-400.3140563964844
170,-401.3305358886719
171,-402.4137268066406
172,-403.5409851074219
173,-404.6839294433594
174,-405.8105773925781
175,-406.8934631347656
176,-407.9177551269531
177,-408.8851623535156
178,-409.8136901855469
179,-410.7292175292969
180,-411.6507873535156
181,-412.5855407714844
182,-413.5201110839844
183,-414.4347839355469
184,-415.3098449707031
185,-416.1354064941406
186,-416.9110412597656
187,-417.6475524902344
188,-418.3579406738281
189,-419.0578308105469
190,-419.7552185058594
191,-420.4565734863281
192,-421.1625061035156
193,-421.8705139160156
194,-422.5721130371094
195,-423.2625427246094
196,-423.9399719238281
197,-424.5978088378906
198,-425.2417907714844
199,-425.8707580566406
200,-426.4887390136719
201,-427.0979309082031
202,-427.6985168457031
203,-428.2881164550781
204,-428.8667907714844
205,-429.4306945800781
206,-429.9779357910156
207,-430.5141906738281
208,-431.0395202636719
209,-431.5544738769531
210,-432.0603332519531
211,-432.5614318847656
212,-433.0550842285156
213,-433.5376892089844
214,-434.0173034667969
215,-434.4789123535156
216,-434.9358215332031
217,-435.3808288574219
218,-435.8177795410156
219,-436.2489929199219
220,-436.6741638183594
221,-437.0911560058594
222,-437.5036926269531
223,-437.9106140136719
224,-438.3096008300781
225,-438.7057800292969
226,-439.0959167480469
227,-439.4809265136719
228,-439.8633117675781
229,-440.2405700683594
230,-440.6120300292969
231,-440.9839782714844
232,-441.3478088378906
233,-441.7101135253906
234,-442.0658264160156
235,-442.4165954589844
236,-442.7657775878906
237,-443.1102600097656
238,-443.4494934082031
239,-443.7871398925781
240,-444.1195373535156
241,-444.4466857910156
242,-444.7756652832031
243,-445.0969543457031
244,-445.4157409667969
245,-445.7307434082031
246,-446.0386657714844
247,-446.3488464355469
248,-446.6521301269531
249,-446.9571228027344
250,-447.2502136230469
251,-447.5387268066406
252,-447.8322448730469
253,-448.1177062988281
254,-448.3999938964844
255,-448.6799011230469
256,-448.9571838378906
257,-449.2307434082031
258,-449.4987487792969
259,-449.7651062011719
260,-450.0278015136719
261,-450.2903137207031
262,-450.5481872558594
263,-450.8053894042969
264,-451.0566711425781
265,-451.3039245605469
266,-451.5523986816406
267,-451.7955017089844
268,-452.0373229980469
269,-452.2797546386719
270,-452.5172424316406
271,-452.7513732910156
272,-452.9829406738281
273,-453.2119445800781
274,-453.4402160644531
275,-453.6668395996094
276,-453.8903503417969
277,-454.1121520996094
278,-454.3312683105469
279,-454.5520324707031
280,-454.7655334472656
281,-454.9833679199219
282,-455.1954040527344
283,-455.4081726074219
284,-455.6195983886719
285,-455.8261413574219
286,-456.0331115722656
287,-456.2371520996094
288,-456.4418640136719
289,-456.6423645019531
290,-456.8451232910156
291,-457.0413513183594
292,-457.2394714355469
293,-457.4390563964844
294,-457.6349182128906
295,-457.8288879394531
296,-458.0202331542969
297,-458.2142639160156
298,-458.4050598144531
299,-458.5948181152344
300,-458.7849426269531
301,-458.9741516113281
302,-459.1615295410156
303,-459.3471374511719
304,-459.5310974121094
305,-459.7195129394531
306,-459.8981628417969
307,-460.0835266113281
308,-460.2636413574219
309,-460.4452209472656
310,-460.6241760253906
311,-460.8032531738281
312,-460.9834899902344
313,-461.1620178222656
314,-461.3396301269531
315,-461.5165100097656
316,-461.6920471191406
317,-461.8664855957031
318,-462.0394592285156
319,-462.2134094238281
320,-462.3865661621094
321,-462.5580139160156
322,-462.7272644042969
323,-462.8990783691406
324,-463.0705261230469
325,-463.2389221191406
326,-463.4072570800781
327,-463.5725402832031
328,-463.7427673339844
329,-463.9079284667969
330,-464.0793762207031
331,-464.2384948730469
332,-464.4031677246094
333,-464.5707702636719
334,-464.7350158691406
335,-464.8977355957031
336,-465.0597229003906
337,-465.2189025878906
338,-465.3834533691406
339,-465.5414123535156
340,-465.7022399902344
341,-465.8619689941406
342,-466.0230407714844
343,-466.1828308105469
344,-466.3393249511719
345,-466.4956970214844
346,-466.6534729003906
347,-466.8073425292969
348,-466.9676208496094
349,-467.1205139160156
350,-467.2735290527344
351,-467.4280700683594
352,-467.5765075683594
353,-467.7372131347656
354,-467.8882751464844
355,-468.0363464355469
356,-468.1905822753906
357,-468.3421325683594
358,-468.4933166503906
359,-468.6375427246094
360,-468.7873229980469
361,-468.9361877441406
362,-469.0881042480469
363,-469.2395935058594
364,-469.3843078613281
365,-469.5245666503906
366,-469.6775817871094
367,-469.8185729980469
368,-469.9640808105469
369,-470.1073303222656
370,-470.2542419433594
371,-470.3927307128906
372,-470.5381164550781
373,-470.6828308105469
374,-470.8273010253906
375,-470.9674377441406
376,-471.1056823730469
377,-471.2465515136719
378,-471.3870544433594
379,-471.5267028808594
380,-471.6701354980469
381,-471.8091125488281
382,-471.9443054199219
383,-472.0759582519531
384,-472.2161560058594
385,-472.3542175292969
386,-472.4913024902344
387,-472.6263122558594
388,-472.7590637207031
389,-472.8921813964844
390,-473.0242004394531
391,-473.1546325683594
392,-473.2972106933594
393,-473.4295959472656
394,-473.5561828613281
395,-473.6890563964844
396,-473.8210754394531
397,-473.9497985839844
398,-474.0826110839844
399,-474.2077331542969
400,-474.3387145996094
401,-474.4657287597656
402,-474.5945739746094
403,-474.7250671386719
404,-474.8526306152344
