,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
0,-0.5466645956039429,-0.5787274241447449,-0.5954186320304871,-0.5979534387588501,-0.5908834338188171,-0.5795701742172241,-0.5673587918281555,-0.555677056312561,-0.544907808303833,-0.5350050926208496,-0.5257968902587891,-0.5171048045158386,-0.5087831020355225,-0.5007242560386658,-0.49285396933555603,-0.4851226806640625,-0.4774981141090393,-0.46996042132377625,-0.4624970853328705,-0.4551006555557251,-0.44776636362075806,-0.4404909610748291,-0.433272123336792,-0.4261082708835602,-0.41899725794792175,-0.4119376838207245,-0.40492767095565796,-0.3979654908180237,-0.3910491466522217,-0.384176641702652,-0.37734606862068176,-0.37055525183677673,-0.36380213499069214,-0.35708463191986084,-0.3504005968570709,-0.3437477946281433,-0.33712416887283325,-0.33052751421928406,-0.32395580410957336,-0.31740671396255493,-0.3108781576156616,-0.3043683171272278,-0.2978748679161072,-0.2913959324359894,-0.2849295139312744,-0.27847355604171753,-0.2720262408256531,-0.26558569073677063,-0.2591502368450165,-0.25271791219711304,-0.2462872862815857,-0.23985649645328522,-0.2334241271018982,-0.22698862850666046,-0.2205485701560974,-0.21410275995731354,-0.20764967799186707,-0.201188325881958,-0.19471752643585205,-0.18823637068271637,-0.18174371123313904,-0.17523887753486633,-0.16872112452983856,-0.16218949854373932,-0.1556437462568283,-0.14908310770988464,-0.1425073742866516,-0.13591597974300385,-0.129308819770813,-0.12268564850091934,-0.11604650318622589,-0.1093912199139595,-0.10271988809108734,-0.09603270143270493,-0.08932986110448837,-0.08261152356863022,-0.07587803900241852,-0.06912989169359207,-0.06236734986305237,-0.055591028183698654,-0.04880150780081749,-0.04199903830885887,-0.035184670239686966,-0.02835870534181595,-0.02152176946401596,-0.01467469334602356,-0.007817916572093964,-0.0009523271583020687,0.005921497009694576,0.01280285231769085,0.019691191613674164,0.026585839688777924,0.03348629176616669,0.040391575545072556,0.04730157181620598,0.0542156845331192,0.061133500188589096,0.06805455684661865,0.07497858256101608,0.08190519362688065,0.08883439749479294,0.09576599299907684,0.10269971191883087,0.10963595658540726,0.11657463014125824,0.12351594865322113,0.13046029210090637,0.13740837574005127,0.1443602442741394,0.15131700038909912,0.1582789272069931,0.16524741053581238,0.17222289741039276,0.1792072206735611,0.18620117008686066,0.193206325173378,0.20022422075271606,0.20725663006305695,0.21430546045303345,0.22137205302715302,0.22845958173274994,0.23556971549987793,0.24270537495613098,0.249868705868721
1,0.35140368342399597,0.4272623062133789,0.49289920926094055,0.5294745564460754,0.5394408702850342,0.533195972442627,0.5196043252944946,0.5037936568260193,0.4881305992603302,0.47347521781921387,0.4599870443344116,0.44754400849342346,0.4359408915042877,0.42497172951698303,0.41446107625961304,0.4042712450027466,0.3942985534667969,0.3844683766365051,0.37472766637802124,0.3650406002998352,0.35538220405578613,0.3457363247871399,0.3360922336578369,0.3264435827732086,0.31678611040115356,0.3071177899837494,0.29743725061416626,0.28774455189704895,0.27803972363471985,0.2683233618736267,0.25859639048576355,0.24885991215705872,0.2391153872013092,0.22936411201953888,0.2196076661348343,0.20984794199466705,0.200086772441864,0.19032588601112366,0.18056777119636536,0.17081443965435028,0.16106818616390228,0.15133172273635864,0.14160749316215515,0.13189813494682312,0.12220677733421326,0.11253592371940613,0.1028888076543808,0.09326845407485962,0.08367825299501419,0.07412128895521164,0.06460103392601013,0.05512075871229172,0.04568399488925934,0.036294080317020416,0.02695472352206707,0.01766960509121418,0.00844183936715126,-0.0007246993482112885,-0.00982661359012127,-0.01886032521724701,-0.027822325006127357,-0.036709263920784,-0.04551755636930466,-0.054244257509708405,-0.06288585811853409,-0.07143938541412354,-0.07990157604217529,-0.08826982975006104,-0.09654142707586288,-0.10471364855766296,-0.11278371512889862,-0.12074960768222809,-0.12860926985740662,-0.136360302567482,-0.14400127530097961,-0.15153051912784576,-0.15894649922847748,-0.16624799370765686,-0.1734342724084854,-0.18050411343574524,-0.18745698034763336,-0.19429296255111694,-0.201011061668396,-0.2076120674610138,-0.21409595012664795,-0.22046315670013428,-0.2267145812511444,-0.23285076022148132,-0.23887309432029724,-0.2447827160358429,-0.25058144330978394,-0.25627073645591736,-0.26185286045074463,-0.2673291265964508,-0.2727026343345642,-0.2779756784439087,-0.2831507623195648,-0.2882308065891266,-0.2932189702987671,-0.2981181740760803,-0.30293190479278564,-0.30766361951828003,-0.31231674551963806,-0.3168955445289612,-0.3214033246040344,-0.325844407081604,-0.33022311329841614,-0.3345438241958618,-0.3388102650642395,-0.34302791953086853,-0.34720057249069214,-0.35133349895477295,-0.3554312288761139,-0.35949936509132385,-0.3635423183441162,-0.3675656318664551,-0.3715742826461792,-0.37557411193847656,-0.37957027554512024,-0.3835679292678833,-0.3875735402107239,-0.39159226417541504,-0.3956306278705597,-0.39969372749328613
2,0.31137120723724365,0.24908480048179626,0.19062669575214386,0.15104134380817413,0.1266452968120575,0.11226474493741989,0.10414791852235794,0.09989600628614426,0.09802450984716415,0.09762055426836014,0.09812179207801819,0.09918089210987091,0.10058294236660004,0.10219524800777435,0.10393571108579636,0.10575408488512039,0.10761947929859161,0.10951321572065353,0.11142401397228241,0.11334525048732758,0.115273118019104,0.11720554530620575,0.11914144456386566,0.12108050286769867,0.12302276492118835,0.12496855109930038,0.12691819667816162,0.12887239456176758,0.130831778049469,0.13279695808887482,0.13476870954036713,0.13674767315387726,0.13873465359210968,0.14073042571544647,0.14273585379123688,0.14475157856941223,0.14677850902080536,0.14881737530231476,0.15086908638477325,0.15293444693088531,0.1550142467021942,0.1571093201637268,0.15922072529792786,0.16134902834892273,0.16349534690380096,0.16566042602062225,0.16784530878067017,0.17005068063735962,0.172277569770813,0.17452700436115265,0.17679964005947113,0.17909662425518036,0.181418776512146,0.18376703560352325,0.1861424446105957,0.18854588270187378,0.1909783035516739,0.19344070553779602,0.19593413174152374,0.19845956563949585,0.201017826795578,0.20361000299453735,0.20623721182346344,0.20890028774738312,0.21160034835338593,0.21433839201927185,0.21711541712284088,0.21993248164653778,0.2227906435728073,0.225691020488739,0.22863443195819855,0.23162217438220978,0.23465514183044434,0.23773442208766937,0.24086116254329681,0.24403642117977142,0.24726110696792603,0.25053659081459045,0.25386369228363037,0.25724363327026367,0.2606774866580963,0.26416638493537903,0.2677114009857178,0.27131348848342896,0.27497398853302,0.2786940336227417,0.28247469663619995,0.286316841840744,0.2902219891548157,0.2941910922527313,0.2982252538204193,0.3023257851600647,0.30649372935295105,0.31073030829429626,0.3150365948677063,0.31941401958465576,0.32386353611946106,0.3283862769603729,0.3329838216304779,0.33765709400177,0.34240731596946716,0.3472360074520111,0.35214436054229736,0.35713356733322144,0.36220473051071167,0.3673594295978546,0.3725990951061249,0.3779248893260956,0.3833382725715637,0.3888406455516815,0.3944331705570221,0.4001177251338959,0.4058957099914551,0.4117685556411743,0.4177376925945282,0.4238048493862152,0.4299714267253876,0.4362395405769348,0.44261059165000916,0.4490860104560852,0.45566824078559875,0.4623584449291229,0.4691590368747711,0.4760715365409851
3,-0.2935201823711395,-0.35283100605010986,-0.378746896982193,-0.3831532597541809,-0.37819385528564453,-0.37087661027908325,-0.36380308866500854,-0.35741958022117615,-0.3514825701713562,-0.3456765115261078,-0.33978843688964844,-0.3337177336215973,-0.3274417519569397,-0.3209814429283142,-0.31437796354293823,-0.3076772689819336,-0.3009223937988281,-0.29415103793144226,-0.28739315271377563,-0.2806728184223175,-0.2740086019039154,-0.2674137353897095,-0.2608979046344757,-0.25446853041648865,-0.24813000857830048,-0.24188575148582458,-0.23573781549930573,-0.22968700528144836,-0.2237338274717331,-0.21787795424461365,-0.2121192067861557,-0.20645654201507568,-0.20088887214660645,-0.19541484117507935,-0.19003310799598694,-0.18474161624908447,-0.1795385479927063,-0.17442229390144348,-0.1693904995918274,-0.1644408404827118,-0.15957088768482208,-0.15477854013442993,-0.1500609815120697,-0.1454155296087265,-0.14083947241306305,-0.13632993400096893,-0.13188402354717255,-0.1274988204240799,-0.12317119538784027,-0.11889803409576416,-0.11467624455690384,-0.11050248891115189,-0.10637363791465759,-0.1022861897945404,-0.09823720902204514,-0.09422305971384048,-0.09024065732955933,-0.08628632873296738,-0.0823569968342781,-0.07844927906990051,-0.07455999404191971,-0.07068566977977753,-0.06682311743497849,-0.06296917051076889,-0.0591207817196846,-0.05527447909116745,-0.05142761766910553,-0.047577034682035446,-0.04371968284249306,-0.03985285386443138,-0.03597377613186836,-0.03207981213927269,-0.028168197721242905,-0.024236522614955902,-0.020282289013266563,-0.016303442418575287,-0.012297308072447777,-0.008262140676379204,-0.004195811226963997,-9.633251465857029e-05,0.004038001876324415,0.00820901244878769,0.012418204918503761,0.016667155548930168,0.020957212895154953,0.025289766490459442,0.029666008427739143,0.034087009727954865,0.03855390101671219,0.04306761920452118,0.04762905463576317,0.0522390641272068,0.05689837038516998,0.06160769984126091,0.06636766344308853,0.07117892056703568,0.07604212313890457,0.08095774799585342,0.08592645078897476,0.09094864130020142,0.09602498263120651,0.10115610063076019,0.1063423752784729,0.11158473789691925,0.11688367277383804,0.12223987281322479,0.1276542693376541,0.1331278532743454,0.13866150379180908,0.1442563533782959,0.1499135047197342,0.15563449263572693,0.16142047941684723,0.16727350652217865,0.17319513857364655,0.17918753623962402,0.1852526217699051,0.19139301776885986,0.19761131703853607,0.20390969514846802,0.21029208600521088,0.21676133573055267,0.22332115471363068,0.229975163936615
4,0.4598066210746765,0.5791066288948059,0.6362032890319824,0.6560689806938171,0.6559113264083862,0.6473722457885742,0.6366965770721436,0.6265193819999695,0.6176328659057617,0.610054612159729,0.6035413146018982,0.5978068113327026,0.5926000475883484,0.587725043296814,0.5830381512641907,0.5784385800361633,0.5738573670387268,0.5692487359046936,0.5645822286605835,0.5598390698432922,0.5550071001052856,0.5500790476799011,0.5450502038002014,0.5399182438850403,0.5346817970275879,0.5293402671813965,0.5238934755325317,0.5183417797088623,0.5126854181289673,0.5069248676300049,0.5010610222816467,0.4950943887233734,0.48902618885040283,0.48285698890686035,0.47658807039260864,0.47022026777267456,0.463754802942276,0.4571930766105652,0.45053625106811523,0.44378578662872314,0.43694278597831726,0.4300093948841095,0.42298683524131775,0.4158767759799957,0.4086812734603882,0.4014018476009369,0.3940407633781433,0.3865998685359955,0.3790813386440277,0.37148725986480713,0.36382007598876953,0.35608211159706116,0.34827566146850586,0.340403288602829,0.3324676752090454,0.324471652507782,0.3164176344871521,0.3083086907863617,0.30014753341674805,0.29193732142448425,0.28368109464645386,0.27538183331489563,0.267042875289917,0.2586671710014343,0.2502583861351013,0.24181945621967316,0.23335418105125427,0.22486567497253418,0.21635718643665314,0.20783258974552155,0.19929514825344086,0.19074837863445282,0.18219557404518127,0.17364056408405304,0.1650865525007248,0.15653693675994873,0.14799512922763824,0.1394646018743515,0.13094839453697205,0.12244996428489685,0.11397235095500946,0.1055184155702591,0.09709151089191437,0.08869419991970062,0.08032926917076111,0.07199918478727341,0.06370637565851212,0.055453602224588394,0.04724246636033058,0.039075251668691635,0.030953504145145416,0.022878974676132202,0.014852974563837051,0.0068769268691539764,-0.0010484866797924042,-0.008922509849071503,-0.016744475811719894,-0.02451416105031967,-0.03223175182938576,-0.03989725187420845,-0.047511279582977295,-0.055074602365493774,-0.062588170170784,-0.07005365192890167,-0.07747219502925873,-0.08484585583209991,-0.09217691421508789,-0.09946799278259277,-0.10672149807214737,-0.11394105106592178,-0.12112943828105927,-0.12829069793224335,-0.13542862236499786,-0.14254796504974365,-0.1496528834104538,-0.15674854815006256,-0.16383995115756989,-0.17093312740325928,-0.17803362011909485,-0.18514710664749146,-0.19228094816207886,-0.19944140315055847,-0.20663607120513916,-0.21387162804603577
5,-0.025727789849042892,-0.1316937953233719,-0.18565425276756287,-0.21649867296218872,-0.23782595992088318,-0.2538810968399048,-0.26576128602027893,-0.27389636635780334,-0.27872392535209656,-0.2807644307613373,-0.28056180477142334,-0.27862128615379333,-0.27537599205970764,-0.2711762487888336,-0.2662946581840515,-0.26093557476997375,-0.2552494704723358,-0.2493441253900528,-0.24329645931720734,-0.23715946078300476,-0.23097026348114014,-0.2247537523508072,-0.21852724254131317,-0.21230220794677734,-0.20608589053153992,-0.1998833268880844,-0.19369766116142273,-0.1875307857990265,-0.181383416056633,-0.1752561777830124,-0.16914913058280945,-0.16306175291538239,-0.15699352324008942,-0.150943785905838,-0.1449114829301834,-0.13889576494693756,-0.1328953206539154,-0.1269090324640274,-0.12093556672334671,-0.11497342586517334,-0.10902130603790283,-0.10307735204696655,-0.09714009612798691,-0.09120763838291168,-0.08527833223342896,-0.07935021072626114,-0.07342135161161423,-0.06748974323272705,-0.06155329570174217,-0.05560976639389992,-0.04965723305940628,-0.0436931774020195,-0.037715449929237366,-0.03172170743346214,-0.025709453970193863,-0.019676517695188522,-0.0136201661080122,-0.007538166828453541,-0.0014277731534093618,0.004713446833193302,0.010888083837926388,0.01709865592420101,0.02334773726761341,0.029638003557920456,0.0359719842672348,0.04235227778553963,0.04878145828843117,0.05526212975382805,0.06179682910442352,0.06838811188936234,0.07503849267959595,0.08175046741962433,0.08852653205394745,0.09536898136138916,0.10228025168180466,0.10926288366317749,0.11631883680820465,0.1234506294131279,0.13066034018993378,0.1379501074552536,0.1453220695257187,0.1527782529592514,0.16032056510448456,0.1679508090019226,0.17567101120948792,0.18348291516304016,0.19138827919960022,0.19938844442367554,0.2074853777885437,0.21568025648593903,0.22397463023662567,0.23236998915672302,0.24086740612983704,0.24946843087673187,0.25817397236824036,0.26698532700538635,0.2759036123752594,0.28492966294288635,0.2940647602081299,0.3033096492290497,0.3126651346683502,0.322132408618927,0.3317122757434845,0.34140560030937195,0.35121268033981323,0.3611350953578949,0.3711732029914856,0.3813279867172241,0.3916005492210388,0.4019913971424103,0.41250133514404297,0.4231318533420563,0.4338836967945099,0.444757878780365,0.4557555615901947,0.4668779671192169,0.4781261682510376,0.4895023703575134,0.5010073781013489,0.5126426219940186,0.5244107246398926,0.5363128781318665,0.5483513474464417,0.560528576374054
6,-0.21885493397712708,-0.19356639683246613,-0.15323621034622192,-0.11220099776983261,-0.07711787521839142,-0.04989495873451233,-0.0300523042678833,-0.01627197116613388,-0.007134005427360535,-0.0013945996761322021,0.0019354671239852905,0.0036016106605529785,0.004144012928009033,0.003943540155887604,0.003263905644416809,0.0022847726941108704,0.0011268407106399536,-0.0001280456781387329,-0.00142650306224823,-0.002732202410697937,-0.004021055996417999,-0.005277127027511597,-0.006490092724561691,-0.007652409374713898,-0.008759751915931702,-0.009808983653783798,-0.010798297822475433,-0.011726584285497665,-0.012593340128660202,-0.013398561626672745,-0.0141422338783741,-0.014825034886598587,-0.015447581186890602,-0.016010675579309464,-0.016515275463461876,-0.016962649300694466,-0.01735401526093483,-0.01769041270017624,-0.017973728477954865,-0.018204888328909874,-0.01838584989309311,-0.018517857417464256,-0.018602963536977768,-0.01864260621368885,-0.018638554960489273,-0.01859274134039879,-0.018507033586502075,-0.018383128568530083,-0.018223077058792114,-0.018028760328888893,-0.01780216209590435,-0.017545349895954132,-0.017260167747735977,-0.016948699951171875,-0.016612935811281204,-0.016255076974630356,-0.015876980498433113,-0.015480749309062958,-0.01506855059415102,-0.014642438851296902,-0.014204291626811028,-0.01375640369951725,-0.013300802558660507,-0.012839371338486671,-0.012374312616884708,-0.011907622218132019,-0.011441241949796677,-0.01097705215215683,-0.010517323389649391,-0.01006370410323143,-0.009618275798857212,-0.009182650595903397,-0.008758967742323875,-0.008348740637302399,-0.007953781634569168,-0.007575741037726402,-0.007216180674731731,-0.006876778788864613,-0.006558898836374283,-0.006263852119445801,-0.005993249826133251,-0.005747971124947071,-0.0055294884368777275,-0.005338601768016815,-0.005176360718905926,-0.005043656565248966,-0.004941119812428951,-0.004869518801569939,-0.004829423502087593,-0.004821037873625755,-0.004844729322940111,-0.004900816362351179,-0.004989134147763252,-0.005109791178256273,-0.0052624852396547794,-0.0054468088783323765,-0.005662368144840002,-0.005908605642616749,-0.0061845434829592705,-0.006489644292742014,-0.006822575815021992,-0.007182394154369831,-0.0075679668225348,-0.007977495901286602,-0.00840967707335949,-0.008863011375069618,-0.009335403330624104,-0.009825050830841064,-0.01032997202128172,-0.01084789726883173,-0.011376623995602131,-0.011913744732737541,-0.012456770054996014,-0.013002913445234299,-0.01354961097240448,-0.014093773439526558,-0.014632666483521461,-0.01516302116215229,-0.015681559219956398,-0.0161854550242424,-0.016670750454068184,-0.017134161666035652,-0.0175719503313303,-0.017980555072426796
7,0.0710662230849266,0.03826417773962021,0.01227644830942154,-0.010350704193115234,-0.02797362208366394,-0.040246397256851196,-0.04819847643375397,-0.053133413195610046,-0.056100994348526,-0.057822152972221375,-0.05875849723815918,-0.05919843912124634,-0.0593201220035553,-0.0592336505651474,-0.05900782346725464,-0.05868642032146454,-0.05829794704914093,-0.057862311601638794,-0.05739329755306244,-0.05690189450979233,-0.05639690160751343,-0.05588589608669281,-0.05537528544664383,-0.054871298372745514,-0.05437926948070526,-0.05390436202287674,-0.05345115065574646,-0.0530240535736084,-0.05262705311179161,-0.05226373299956322,-0.051937445998191833,-0.05165117233991623,-0.051407571882009506,-0.05120886117219925,-0.051057055592536926,-0.05095365643501282,-0.050899945199489594,-0.05089687556028366,-0.050944820046424866,-0.05104415491223335,-0.051194582134485245,-0.05139581114053726,-0.051646776497364044,-0.051946498453617096,-0.05229343846440315,-0.052685774862766266,-0.053121402859687805,-0.053597986698150635,-0.05411285161972046,-0.054663050919771194,-0.055245380848646164,-0.05585646629333496,-0.05649266019463539,-0.057150159031152725,-0.05782492831349373,-0.05851272493600845,-0.059209421277046204,-0.059910520911216736,-0.06061151996254921,-0.06130785867571831,-0.061994995921850204,-0.06266816705465317,-0.06332281231880188,-0.06395432353019714,-0.06455814093351364,-0.0651298314332962,-0.06566490232944489,-0.06615926325321198,-0.06660871207714081,-0.06700928509235382,-0.06735711544752121,-0.06764881312847137,-0.06788092851638794,-0.06805023550987244,-0.06815402209758759,-0.06818969547748566,-0.06815480440855026,-0.06804722547531128,-0.06786537170410156,-0.06760763376951218,-0.06727292388677597,-0.06686048209667206,-0.06636951863765717,-0.06580014526844025,-0.06515218317508698,-0.06442625820636749,-0.06362299621105194,-0.06274321675300598,-0.06178843602538109,-0.0607602559030056,-0.059660669416189194,-0.058491528034210205,-0.05725542828440666,-0.05595499277114868,-0.054593250155448914,-0.05317327007651329,-0.05169820412993431,-0.05017172545194626,-0.0485977903008461,-0.04698001965880394,-0.04532266780734062,-0.04362974688410759,-0.041905712336301804,-0.04015530273318291,-0.03838270157575607,-0.036592669785022736,-0.03479021042585373,-0.03297992795705795,-0.031166695058345795,-0.02935577929019928,-0.027551889419555664,-0.025759942829608917,-0.023985423147678375,-0.022233113646507263,-0.02050812542438507,-0.018815726041793823,-0.01716075837612152,-0.015548691153526306,-0.01398441195487976,-0.012472912669181824,-0.011019550263881683,-0.009629331529140472,-0.00830746442079544,-0.007058866322040558
8,0.2941585183143616,0.36184388399124146,0.4004412293434143,0.4266500473022461,0.4448472857475281,0.45676589012145996,0.46373671293258667,0.466973215341568,0.46751669049263,0.46619606018066406,0.463636189699173,0.46028926968574524,0.4564743936061859,0.4524111747741699,0.44824910163879395,0.4440877139568329,0.4399927854537964,0.43600693345069885,0.4321574568748474,0.4284615218639374,0.42492949962615967,0.42156729102134705,0.41837817430496216,0.41536325216293335,0.41252249479293823,0.4098550081253052,0.40735942125320435,0.40503379702568054,0.40287622809410095,0.40088415145874023,0.39905524253845215,0.3973867893218994,0.39587610960006714,0.3945204019546509,0.3933164179325104,0.39226147532463074,0.3913522958755493,0.39058563113212585,0.3899584114551544,0.3894670307636261,0.3891083300113678,0.3888787031173706,0.38877469301223755,0.3887926936149597,0.38892894983291626,0.3891799747943878,0.38954201340675354,0.3900112211704254,0.39058393239974976,0.3912561535835266,0.3920241892337799,0.3928840458393097,0.39383193850517273,0.39486393332481384,0.39597609639167786,0.39716437458992004,0.3984249532222748,0.39975395798683167,0.40114733576774597,0.4026012420654297,0.4041118323802948,0.40567514300346375,0.4072873592376709,0.4089447259902954,0.41064339876174927,0.4123796820640564,0.41414982080459595,0.41595008969306946,0.41777727007865906,0.41962745785713196,0.42149731516838074,0.4233834147453308,0.42528262734413147,0.4271915555000305,0.42910706996917725,0.43102630972862244,0.43294623494148254,0.4348638653755188,0.4367767572402954,0.4386819899082184,0.4405774176120758,0.4424605667591095,0.44432905316352844,0.44618093967437744,0.4480142593383789,0.4498272240161896,0.45161816477775574,0.45338544249534607,0.45512789487838745,0.456844300031662,0.4585336148738861,0.46019500494003296,0.46182766556739807,0.4634312689304352,0.465005487203598,0.4665500521659851,0.4680648446083069,0.46955031156539917,0.4710068106651306,0.47243475914001465,0.4738350212574005,0.4752084016799927,0.4765561819076538,0.4778795540332794,0.4791797995567322,0.48045870661735535,0.4817183017730713,0.4829603135585785,0.4841870069503784,0.48540064692497253,0.48660391569137573,0.48779916763305664,0.48898956179618835,0.4901779890060425,0.49136751890182495,0.4925614893436432,0.4937633275985718,0.4949767589569092,0.4962054193019867,0.49745315313339233,0.49872392416000366,0.5000219345092773,0.501351535320282,0.5027169585227966
9,-0.10992389172315598,-0.22234606742858887,-0.2677193582057953,-0.2795845568180084,-0.2757936120033264,-0.2657051086425781,-0.25408387184143066,-0.24303510785102844,-0.23325307667255402,-0.22478559613227844,-0.2174433022737503,-0.21098574995994568,-0.20519739389419556,-0.19990777969360352,-0.19499102234840393,-0.19035741686820984,-0.18594464659690857,-0.1817091405391693,-0.17762133479118347,-0.17365995049476624,-0.1698097139596939,-0.1660591959953308,-0.16239967942237854,-0.15882383286952972,-0.1553254872560501,-0.15189936757087708,-0.14854055643081665,-0.14524465799331665,-0.14200738072395325,-0.13882479071617126,-0.1356930434703827,-0.1326085478067398,-0.12956775724887848,-0.1265673041343689,-0.12360399961471558,-0.12067475914955139,-0.11777664721012115,-0.11490657180547714,-0.11206208914518356,-0.10924018919467926,-0.10643862932920456,-0.10365471243858337,-0.10088633000850677,-0.09813092648983002,-0.09538650512695312,-0.09265098720788956,-0.0899224579334259,-0.08719887584447861,-0.08447852730751038,-0.08175954967737198,-0.07904040068387985,-0.07631952315568924,-0.07359525561332703,-0.07086621224880219,-0.06813088059425354,-0.06538815796375275,-0.06263645738363266,-0.0598747581243515,-0.057101719081401825,-0.05431624874472618,-0.051517121493816376,-0.0487033873796463,-0.045873936265707016,-0.0430276058614254,-0.04016348719596863,-0.03728054463863373,-0.034377772361040115,-0.031454090029001236,-0.02850867621600628,-0.025540461763739586,-0.022548455744981766,-0.019531652331352234,-0.0164890568703413,-0.013419736176729202,-0.01032264530658722,-0.007196614984422922,-0.004040844738483429,-0.0008540976559743285,0.0023646908812224865,0.0056165228597819805,0.008902514353394508,0.012223845347762108,0.015581569634377956,0.018976841121912003,0.022410893812775612,0.02588481456041336,0.029399819672107697,0.032957013696432114,0.03655761852860451,0.04020275920629501,0.04389357194304466,0.04763127490878105,0.05141691491007805,0.05525149405002594,0.059136271476745605,0.06307217478752136,0.06706015020608902,0.07110115140676498,0.07519599050283432,0.07934554666280746,0.08355037868022919,0.0878111869096756,0.0921287015080452,0.09650290757417679,0.10093437880277634,0.10542333126068115,0.10996956378221512,0.11457310616970062,0.1192336305975914,0.12395071238279343,0.12872348725795746,0.13355132937431335,0.1384330838918686,0.14336737990379333,0.1483527272939682,0.1533869206905365,0.15846829116344452,0.16359426081180573,0.16876181960105896,0.1739685982465744,0.1792105734348297,0.18448399007320404,0.18978488445281982,0.19510863721370697
