,loss
0,3047.470947265625
1,713.46630859375
2,158.10641479492188
3,-62.759559631347656
4,-173.92279052734375
5,-237.98477172851562
6,-278.3047180175781
7,-305.31201171875
8,-324.26849365234375
9,-338.0738220214844
10,-348.4378662109375
11,-356.4228210449219
12,-362.716796875
13,-367.78192138671875
14,-371.93756103515625
15,-375.4090576171875
16,-378.359375
17,-380.9091796875
18,-383.14703369140625
19,-385.1415710449219
20,-386.944580078125
21,-388.59600830078125
22,-390.1271057128906
23,-391.56292724609375
24,-392.9230651855469
25,-394.2228698730469
26,-395.47509765625
27,-396.6899719238281
28,-397.87530517578125
29,-399.0379638671875
30,-400.18328857421875
31,-401.3162841796875
32,-402.43988037109375
33,-403.5576477050781
34,-404.6719970703125
35,-405.784912109375
36,-406.89837646484375
37,-408.01361083984375
38,-409.1316223144531
39,-410.2537841796875
40,-411.3809814453125
41,-412.513916015625
42,-413.6531066894531
43,-414.7989196777344
44,-415.952392578125
45,-417.1136169433594
46,-418.2828063964844
47,-419.4604187011719
48,-420.64697265625
49,-421.84228515625
50,-423.0469665527344
51,-424.260986328125
52,-425.48492431640625
53,-426.71881103515625
54,-427.9627685546875
55,-429.21661376953125
56,-430.4816589355469
57,-431.7569274902344
58,-433.0433044433594
59,-434.3408508300781
60,-435.64971923828125
61,-436.9698791503906
62,-438.3019714355469
63,-439.6461181640625
64,-441.00250244140625
65,-442.3711853027344
66,-443.7528381347656
67,-445.1471862792969
68,-446.55474853515625
69,-447.9761047363281
70,-449.4112243652344
71,-450.8606262207031
72,-452.3241271972656
73,-453.8028869628906
74,-455.2967834472656
75,-456.8060607910156
76,-458.3314514160156
77,-459.8728332519531
78,-461.4316711425781
79,-463.0075378417969
80,-464.6010437011719
81,-466.2128601074219
82,-467.8435363769531
83,-469.4936828613281
84,-471.1636047363281
85,-472.8545227050781
86,-474.5664367675781
87,-476.2998962402344
88,-478.0566101074219
89,-479.8366394042969
90,-481.6406555175781
91,-483.4703063964844
92,-485.3258361816406
93,-487.2085266113281
94,-489.1191101074219
95,-491.0591125488281
96,-493.0295104980469
97,-495.0317077636719
98,-497.0670471191406
99,-499.1369323730469
100,-501.2428894042969
101,-503.3868713378906
102,-505.5704650878906
103,-507.7959899902344
104,-510.0649108886719
105,-512.3800659179688
106,-514.7432250976562
107,-517.1568603515625
108,-519.6244506835938
109,-522.1475219726562
110,-524.7298583984375
111,-527.3732299804688
112,-530.08056640625
113,-532.8558959960938
114,-535.7001953125
115,-538.6177978515625
116,-541.6111450195312
117,-544.6825561523438
118,-547.8348388671875
119,-551.070068359375
120,-554.3877563476562
121,-557.7863159179688
122,-561.2612915039062
