,loss
605,-712.11962890625
606,-711.2092895507812
607,-712.3414916992188
608,-712.4212036132812
609,-713.0640869140625
610,-713.619384765625
611,-713.8987426757812
612,-714.1863403320312
613,-714.3758544921875
614,-714.5119018554688
615,-714.6055908203125
616,-714.6738891601562
617,-714.7213745117188
618,-714.7586669921875
619,-714.7898559570312
620,-714.8181762695312
621,-714.8470458984375
622,-714.8796997070312
623,-714.9130859375
624,-714.9534301757812
625,-714.9974365234375
626,-715.0467529296875
627,-715.1007690429688
628,-715.16064453125
629,-715.22412109375
630,-715.292724609375
631,-715.3643798828125
632,-715.440673828125
633,-715.5183715820312
634,-715.6002807617188
635,-715.6848754882812
636,-715.7698974609375
637,-715.8589477539062
638,-715.947021484375
639,-716.0363159179688
640,-716.1268310546875
641,-716.2183837890625
642,-716.3095703125
643,-716.400390625
644,-716.4921875
645,-716.582763671875
646,-716.6723022460938
647,-716.7635498046875
648,-716.85302734375
649,-716.94091796875
650,-717.0303955078125
651,-717.1189575195312
652,-717.2053833007812
653,-717.292724609375
654,-717.379638671875
655,-717.4655151367188
656,-717.55078125
657,-717.6357421875
658,-717.720947265625
659,-717.8047485351562
660,-717.887939453125
661,-717.9716186523438
662,-718.0553588867188
663,-718.138427734375
664,-718.2199096679688
665,-718.3031005859375
666,-718.3860473632812
667,-718.46826171875
668,-718.5498046875
669,-718.6320190429688
670,-718.7152099609375
671,-718.7957763671875
672,-718.87744140625
673,-718.9598388671875
674,-719.040771484375
675,-719.122802734375
676,-719.2047119140625
677,-719.2855834960938
678,-719.3677978515625
679,-719.4483032226562
680,-719.52978515625
681,-719.612060546875
682,-719.69287109375
683,-719.7732543945312
684,-719.8551635742188
685,-719.9344482421875
686,-720.0174560546875
687,-720.0963745117188
688,-720.1785278320312
689,-720.2578125
690,-720.3385009765625
691,-720.4197998046875
692,-720.4976196289062
693,-720.5784301757812
694,-720.6595458984375
695,-720.7388916015625
696,-720.8189697265625
697,-720.8975219726562
698,-720.9779663085938
699,-721.056884765625
700,-721.1370239257812
701,-721.2156372070312
702,-721.2932739257812
703,-721.373779296875
704,-721.4517211914062
705,-721.5302124023438
706,-721.6093139648438
707,-721.6861572265625
708,-721.7655029296875
709,-721.8433227539062
710,-721.9219970703125
711,-722.0000610351562
712,-722.0765991210938
713,-722.15576171875
714,-722.232177734375
715,-722.3104248046875
716,-722.3872680664062
717,-722.4647827148438
718,-722.5423583984375
719,-722.6199340820312
720,-722.6954345703125
721,-722.77294921875
722,-722.84912109375
723,-722.9249877929688
724,-723.0022583007812
725,-723.080078125
726,-723.1547241210938
727,-723.229736328125
728,-723.3065185546875
729,-723.3831787109375
730,-723.4591064453125
731,-723.5358276367188
732,-723.6082153320312
733,-723.6863403320312
734,-723.7578125
735,-723.8364868164062
736,-723.912353515625
737,-723.9844360351562
738,-724.0615234375
739,-724.13720703125
740,-724.2106323242188
741,-724.286376953125
742,-724.3593139648438
743,-724.4340209960938
744,-724.510009765625
745,-724.5811767578125
746,-724.6546630859375
747,-724.7306518554688
748,-724.8056030273438
749,-724.8796997070312
750,-724.9534912109375
751,-725.0283813476562
752,-725.1034545898438
753,-725.17626953125
754,-725.2514038085938
755,-725.3262939453125
756,-725.398193359375
757,-725.4742431640625
758,-725.5507202148438
759,-725.6241455078125
760,-725.6986083984375
761,-725.7723388671875
762,-725.8463134765625
763,-725.921875
764,-725.9974975585938
765,-726.0728149414062
766,-726.14453125
767,-726.224365234375
768,-726.3008422851562
769,-726.3755493164062
770,-726.4472045898438
771,-726.528076171875
772,-726.60791015625
773,-726.6835327148438
774,-726.7620239257812
775,-726.8375854492188
776,-726.9159545898438
777,-726.9962158203125
778,-727.0717163085938
779,-727.1519165039062
780,-727.2374267578125
781,-727.3168334960938
782,-727.39501953125
783,-727.4815673828125
784,-727.560302734375
785,-727.6399536132812
786,-727.7255859375
787,-727.8158569335938
788,-727.9070434570312
789,-727.98681640625
790,-728.077880859375
791,-728.1669921875
792,-728.2584228515625
793,-728.361572265625
794,-728.4371337890625
795,-728.5439453125
796,-728.6357421875
797,-728.7465209960938
798,-728.8578491210938
799,-728.95751953125
800,-729.073974609375
801,-729.1732177734375
802,-729.3145751953125
803,-729.453125
804,-729.5624389648438
805,-729.7274169921875
806,-729.8573608398438
807,-730.0509033203125
808,-730.2444458007812
809,-730.4459838867188
810,-730.7058715820312
811,-731.3606567382812
812,-731.2947387695312
813,-731.7438354492188
814,
815,-729.5503540039062
816,-729.9075317382812
817,-730.0272216796875
818,-730.0386352539062
819,-730.0472412109375
820,-730.0439453125
821,-730.043701171875
