,loss
0,2830.248046875
1,830.271728515625
2,343.0144348144531
3,147.6233673095703
4,48.894805908203125
5,-8.13885498046875
6,-44.1041259765625
7,-68.24142456054688
8,-85.22247314453125
9,-97.62429809570312
10,-106.96771240234375
11,-114.197265625
12,-119.925537109375
13,-124.56304931640625
14,-128.39389038085938
15,-131.617919921875
16,-134.380859375
17,-136.78866577148438
18,-138.92098999023438
19,-140.83779907226562
20,-142.58486938476562
21,-144.19808959960938
22,-145.70489501953125
23,-147.12765502929688
24,-148.483154296875
25,-149.78512573242188
26,-151.04513549804688
27,-152.27163696289062
28,-153.4720458984375
29,-154.65191650390625
30,-155.81661987304688
31,-156.96954345703125
32,-158.11428833007812
33,-159.25277709960938
34,-160.38812255859375
35,-161.52154541015625
36,-162.65484619140625
37,-163.78897094726562
38,-164.92532348632812
39,-166.0645751953125
40,-167.20730590820312
41,-168.3544921875
42,-169.5062255859375
43,-170.66360473632812
44,-171.82644653320312
45,-172.9952392578125
46,-174.17056274414062
47,-175.35208129882812
48,-176.5404052734375
49,-177.73599243164062
50,-178.93826293945312
51,-180.14785766601562
52,-181.36495971679688
53,-182.58999633789062
54,-183.82241821289062
55,-185.06268310546875
56,-186.3111572265625
57,-187.56777954101562
58,-188.8326416015625
59,-190.1060791015625
60,-191.3876953125
61,-192.67800903320312
62,-193.97772216796875
63,-195.28573608398438
64,-196.603271484375
65,-197.93020629882812
66,-199.266357421875
67,-200.61227416992188
68,-201.96804809570312
69,-203.33358764648438
70,-204.70974731445312
71,-206.09628295898438
72,-207.49313354492188
73,-208.90115356445312
74,-210.32046508789062
75,-211.75082397460938
76,-213.19308471679688
77,-214.64712524414062
78,-216.11355590820312
79,-217.59243774414062
80,-219.08450317382812
81,-220.58950805664062
82,-222.10830688476562
83,-223.64114379882812
84,-225.18807983398438
85,-226.75015258789062
86,-228.32742309570312
87,-229.92050170898438
88,-231.52981567382812
89,-233.15597534179688
90,-234.79946899414062
91,-236.46090698242188
92,-238.14096069335938
93,-239.84066772460938
94,-241.56021118164062
95,-243.30032348632812
96,-245.06192016601562
97,-246.84597778320312
98,-248.65316772460938
99,-250.48489379882812
100,-252.34140014648438
101,-254.22433471679688
102,-256.1347351074219
103,-258.0736389160156
104,-260.0422058105469
105,-262.0421447753906
106,-264.0746765136719
107,-266.1410827636719
108,-268.2433166503906
109,-270.3828430175781
110,-272.5612487792969
111,-274.7811584472656
112,-277.0437927246094
113,-279.3516540527344
114,-281.7069396972656
115,-284.1120300292969
116,-286.5694274902344
117,-289.0818176269531
118,-291.6513366699219
119,-294.2813415527344
120,-296.9743957519531
121,-299.7334289550781
122,-302.5613708496094
123,-305.4607849121094
124,-308.4341125488281
125,-311.4830627441406
126,-314.6103820800781
127,-317.8147277832031
128,-321.0954284667969
129,-324.4496154785156
130,-327.8707580566406
131,-331.3467712402344
132,-334.8595275878906
133,-338.3810729980469
134,-341.8683166503906
135,-345.2579040527344
136,-348.4568176269531
137,-351.3334655761719
138,-353.7133483886719
139,-355.3912658691406
140,-356.2125549316406
141,-356.2692565917969
142,-356.1350402832031
143,-356.6568908691406
144,-358.1684875488281
145,-360.2418518066406
146,-362.2691955566406
147,-363.9211120605469
148,-365.1567077636719
149,-366.0782165527344
150,-366.8203430175781
151,-367.4973449707031
152,-368.1905822753906
153,-368.9504089355469
154,-369.7992858886719
155,-370.7409973144531
156,-371.7640075683594
157,-372.8446960449219
158,-373.9527282714844
159,-375.0531921386719
160,-376.1109313964844
161,-377.0954284667969
162,-377.9865417480469
163,-378.7785339355469
164,-379.4861145019531
165,-380.1393737792969
166,-380.7778625488281
167,-381.4380798339844
168,-382.1399841308594
169,-382.8834533691406
170,-383.6512756347656
171,-384.4196472167969
172,-385.1659240722656
173,-385.8785095214844
174,-386.5532531738281
175,-387.1949157714844
176,-387.8119201660156
177,-388.4143371582031
178,-389.0102844238281
179,-389.6040954589844
180,-390.1969909667969
181,-390.7890930175781
182,-391.3754577636719
183,-391.9521179199219
184,-392.5146179199219
185,-393.0609436035156
186,-393.5907897949219
187,-394.1065368652344
188,-394.6108703613281
189,-395.1086120605469
190,-395.6025695800781
191,-396.0940856933594
192,-396.5831604003906
193,-397.0680236816406
194,-397.5462951660156
195,-398.0160827636719
196,-398.4775085449219
197,-398.9310607910156
198,-399.3784484863281
199,-399.8208923339844
200,-400.2595520019531
201,-400.6968688964844
202,-401.1316833496094
203,-401.5636901855469
204,-401.9931335449219
205,-402.4176330566406
206,-402.8379821777344
207,-403.2527770996094
208,-403.6632385253906
209,-404.0700378417969
210,-404.4741516113281
211,-404.8751525878906
212,-405.2741394042969
213,-405.6699523925781
214,-406.0638122558594
215,-406.4534606933594
216,-406.8399353027344
217,-407.2229919433594
218,-407.6022033691406
219,-407.9787292480469
220,-408.3524475097656
221,-408.7233581542969
222,-409.0913391113281
223,-409.4562683105469
224,-409.8186950683594
225,-410.1783752441406
226,-410.5350036621094
227,-410.8886413574219
228,-411.2395935058594
229,-411.5879211425781
230,-411.9338073730469
231,-412.2773132324219
232,-412.6181335449219
233,-412.9562683105469
234,-413.2925109863281
235,-413.6254577636719
236,-413.9560241699219
237,-414.2842102050781
238,-414.6100769042969
239,-414.9335021972656
240,-415.2549133300781
241,-415.5742492675781
242,-415.8910217285156
243,-416.2060852050781
244,-416.5182189941406
245,-416.8286437988281
246,-417.1371765136719
247,-417.4432067871094
248,-417.7474670410156
249,-418.0495300292969
250,-418.3500671386719
251,-418.6486511230469
252,-418.9457092285156
253,-419.2403259277344
254,-419.5337219238281
255,-419.8254089355469
256,-420.1154479980469
257,-420.4035949707031
258,-420.6901550292969
259,-420.9751892089844
260,-421.2588806152344
261,-421.5412902832031
262,-421.8218688964844
263,-422.1018981933594
264,-422.3800354003906
265,-422.6570129394531
266,-422.9320983886719
267,-423.2070617675781
268,-423.4803161621094
269,-423.7522277832031
270,-424.0236511230469
271,-424.2935485839844
272,-424.5624084472656
273,-424.8305358886719
274,-425.0977478027344
275,-425.3639221191406
276,-425.6295471191406
277,-425.8935852050781
278,-426.1576232910156
279,-426.4201965332031
280,-426.6825866699219
281,-426.9441833496094
282,-427.2051696777344
283,-427.4654235839844
284,-427.7249450683594
285,-427.9842224121094
286,-428.2428283691406
287,-428.5007019042969
288,-428.7585754394531
289,-429.0159606933594
290,-429.2721862792969
291,-429.5285949707031
292,-429.7843322753906
293,-430.0398864746094
294,-430.2950134277344
295,-430.5499572753906
296,-430.8050842285156
297,-431.0592346191406
298,-431.3133239746094
299,-431.5676574707031
300,-431.8216857910156
301,-432.0753479003906
302,-432.3286437988281
303,-432.5822448730469
304,-432.8355407714844
305,-433.0887145996094
306,-433.3421936035156
307,-433.5958557128906
308,-433.8492126464844
309,-434.1026306152344
310,-434.3557434082031
311,-434.6093444824219
312,-434.8633117675781
313,-435.1169738769531
314,-435.3711242675781
315,-435.6253356933594
316,-435.8798522949219
317,-436.1352233886719
318,-436.3900451660156
319,-436.6458435058594
320,-436.9018859863281
321,-437.1584777832031
322,-437.4158020019531
323,-437.6736755371094
324,-437.9327087402344
325,-438.1921691894531
326,-438.4529113769531
327,-438.7143249511719
328,-438.9777526855469
329,-439.2422180175781
330,-439.5083923339844
331,-439.7770080566406
332,-440.0472717285156
333,-440.3205261230469
334,-440.5966491699219
335,-440.8769226074219
336,-441.1606750488281
337,-441.4506530761719
338,-441.7471008300781
339,-442.0509338378906
340,-442.3658752441406
341,-442.6930236816406
342,-443.0392150878906
343,-443.4087219238281
344,-443.8147888183594
345,-444.2802429199219
346,-444.8547668457031
347,-445.6531066894531
348,-447.2007141113281
349,-443.6572570800781
350,-444.7947692871094
351,-445.2514343261719
352,-445.4731140136719
353,-445.6355895996094
354,-445.7839050292969
355,-445.9319152832031
356,-446.0835876464844
357,-446.2406311035156
358,-446.4006042480469
359,-446.5663757324219
360,-446.7359924316406
361,-446.9096374511719
362,-447.0856628417969
363,-447.2650451660156
