,0,1,2,3,4,5,6,7,8,9,10,11
0,3.7761924,3.7801156,3.8019207,3.8003306,3.792074,3.7897744,3.7917137,3.7929351,3.7926378,3.7921896,3.7921855,3.7923353
1,3.0576403,3.0402973,3.0548167,3.0614982,3.057647,3.0535479,3.0535307,3.0547762,3.0550768,3.054742,3.054568,3.0546436
2,-0.66645014,-0.6597487,-0.64617056,-0.6426603,-0.6455644,-0.6474558,-0.64709365,-0.6464395,-0.6464015,-0.6466125,-0.64668363,-0.64663327
