,loss
0,2035.3983154296875
1,379.3992614746094
2,-19.88922119140625
3,-177.63772583007812
4,-256.0364074707031
5,-300.5320739746094
6,-328.0745544433594
7,-346.2110290527344
8,-358.7249755859375
9,-367.6895751953125
10,-374.3189697265625
11,-379.359375
12,-383.2890930175781
13,-386.4305114746094
14,-388.9981384277344
15,-391.1464538574219
16,-392.981201171875
17,-394.58416748046875
18,-396.01080322265625
19,-397.3057861328125
20,-398.5004577636719
21,-399.6197814941406
22,-400.6824645996094
23,-401.7033996582031
24,-402.69287109375
25,-403.6602783203125
26,-404.6114501953125
27,-405.5520324707031
28,-406.4858093261719
29,-407.4164123535156
30,-408.34564208984375
31,-409.2755432128906
32,-410.2076416015625
33,-411.142578125
34,-412.0820617675781
35,-413.0255432128906
36,-413.9742736816406
37,-414.9274597167969
38,-415.8865661621094
39,-416.85174560546875
40,-417.82183837890625
41,-418.7983703613281
42,-419.77972412109375
43,-420.7666931152344
44,-421.7594299316406
45,-422.75787353515625
46,-423.76141357421875
47,-424.7705078125
48,-425.7850341796875
49,-426.8044128417969
50,-427.8297424316406
51,-428.85992431640625
52,-429.8955383300781
53,-430.9361572265625
54,-431.9820251464844
55,-433.033203125
56,-434.0898132324219
57,-435.15130615234375
58,-436.21844482421875
59,-437.2907409667969
60,-438.368896484375
61,-439.45220947265625
62,-440.5409851074219
63,-441.6358642578125
64,-442.736328125
65,-443.8426208496094
66,-444.95501708984375
67,-446.07342529296875
68,-447.1981201171875
69,-448.3290710449219
70,-449.4668273925781
71,-450.6109924316406
72,-451.7619323730469
73,-452.9199523925781
74,-454.0850524902344
75,-455.2578430175781
76,-456.4375915527344
77,-457.6253356933594
78,-458.8210144042969
79,-460.0246276855469
80,-461.2369689941406
81,-462.4577941894531
82,-463.6869812011719
83,-464.9254455566406
84,-466.1732482910156
85,-467.4307556152344
86,-468.6979064941406
87,-469.9751892089844
88,-471.2627258300781
89,-472.5608825683594
90,-473.8707580566406
91,-475.1917419433594
92,-476.5245666503906
93,-477.8689880371094
94,-479.2262268066406
95,-480.5963439941406
96,-481.9795837402344
97,-483.3769226074219
98,-484.7882385253906
99,-486.2144470214844
100,-487.6555480957031
101,-489.1125183105469
102,-490.5856018066406
103,-492.0758361816406
104,-493.5835876464844
105,-495.1093444824219
106,-496.6540222167969
107,-498.2179260253906
108,-499.8025817871094
109,-501.4082336425781
110,-503.0358581542969
111,-504.6865539550781
112,-506.3609313964844
113,-508.0603332519531
114,-509.7854919433594
115,-511.5381774902344
116,-513.3187255859375
117,-515.1293334960938
118,-516.9708862304688
119,-518.844970703125
120,-520.7528076171875
121,-522.69677734375
122,-524.6781616210938
123,-526.6989135742188
124,-528.7608642578125
125,-530.8663330078125
126,-533.0177612304688
127,-535.2172241210938
128,-537.467041015625
129,-539.7705688476562
130,-542.1298828125
131,-544.548583984375
132,-547.0286254882812
133,-549.5744018554688
