,0,1,2,3,4,5,6,7,8,9,10,11
0,4.157251134555455,4.18718419840711,4.258990951848213,4.332949633317474,4.391869168853004,4.440428916274357,4.488317057514262,4.533120910219576,4.571056967313204,4.609850438867892,4.672477431407275,4.7043392950623995
1,3.3686467535430733,3.3988535976349947,3.4557114142690923,3.519935873684683,3.577917573564332,3.625802335643279,3.671691578382453,3.7148097995704514,3.753230734659573,3.7934862645549785,3.8479006012479817,3.8693758025249956
2,-0.4233163818905855,-0.40121455173706455,-0.38193556789300465,-0.35764793061952815,-0.3343232459014466,-0.314614982755094,-0.29767492942208096,-0.28163825145836935,-0.26516049091510413,-0.24823764581077562,-0.23416746515647735,-0.22842040059692564
