,0,1,2,3,4,5,6,7,8,9,10,11
0,3.7021673,3.6930625,3.658308,3.6648216,3.670856,3.6682043,3.6683273,3.6690657,3.6686158,3.6685297,3.6686869,3.6686454
1,3.0399904,3.0568795,3.0232153,3.020064,3.0266905,3.0250173,3.0244086,3.025352,3.025085,3.024843,3.0250053,3.0250032
2,-0.5939182,-0.58738405,-0.58782154,-0.59134114,-0.59253687,-0.5920817,-0.59197485,-0.5920214,-0.59195536,-0.5919577,-0.5919898,-0.5919821
