,loss
0,2381.497314453125
1,664.3046875
2,245.16969299316406
3,78.36187744140625
4,-4.945526123046875
5,-52.38055419921875
6,-81.79983520507812
7,-101.1832275390625
8,-114.54794311523438
9,-124.1026611328125
10,-131.1427001953125
11,-136.46697998046875
12,-140.59280395507812
13,-143.8604736328125
14,-146.50711059570312
15,-148.69674682617188
16,-150.54666137695312
17,-152.14254760742188
18,-153.54766845703125
19,-154.80828857421875
20,-155.96047973632812
21,-157.03054809570312
22,-158.03912353515625
23,-159.00244140625
24,-159.932373046875
25,-160.83847045898438
26,-161.72781372070312
27,-162.60635375976562
28,-163.47872924804688
29,-164.347412109375
30,-165.21615600585938
31,-166.08602905273438
32,-166.959228515625
33,-167.83645629882812
34,-168.71878051757812
35,-169.60723876953125
36,-170.50164794921875
37,-171.40203857421875
38,-172.30926513671875
39,-173.22360229492188
40,-174.14456176757812
41,-175.0721435546875
42,-176.00616455078125
43,-176.94732666015625
44,-177.89480590820312
45,-178.84854125976562
46,-179.80908203125
47,-180.77587890625
48,-181.7486572265625
49,-182.72750854492188
50,-183.71261596679688
51,-184.70370483398438
52,-185.70071411132812
53,-186.70367431640625
54,-187.71246337890625
55,-188.727294921875
56,-189.747802734375
57,-190.77432250976562
58,-191.80661010742188
59,-192.84481811523438
60,-193.8890380859375
61,-194.939453125
62,-195.99557495117188
63,-197.05810546875
64,-198.12649536132812
65,-199.201416015625
66,-200.28286743164062
67,-201.37042236328125
68,-202.465087890625
69,-203.56594848632812
70,-204.67361450195312
71,-205.78854370117188
72,-206.91067504882812
73,-208.03988647460938
74,-209.17672729492188
75,-210.32095336914062
76,-211.47305297851562
77,-212.63296508789062
78,-213.80117797851562
79,-214.97793579101562
80,-216.16299438476562
81,-217.35684204101562
82,-218.55984497070312
83,-219.77206420898438
84,-220.99398803710938
85,-222.22555541992188
86,-223.46701049804688
87,-224.71939086914062
88,-225.98208618164062
89,-227.25564575195312
90,-228.54061889648438
91,-229.83737182617188
92,-231.14614868164062
93,-232.46713256835938
94,-233.80123901367188
95,-235.14828491210938
96,-236.50888061523438
97,-237.88412475585938
98,-239.27371215820312
99,-240.67831420898438
100,-242.09854125976562
101,-243.53524780273438
102,-244.98855590820312
103,-246.45974731445312
104,-247.94876098632812
105,-249.45639038085938
106,-250.98403930664062
107,-252.53146362304688
108,-254.10073852539062
109,-255.69168090820312
110,-257.3055725097656
111,-258.9436950683594
112,-260.6069030761719
113,-262.2967224121094
114,-264.0133972167969
115,-265.7588806152344
116,-267.5343933105469
117,-269.3413391113281
118,-271.1816711425781
119,-273.0563659667969
120,-274.9674987792969
121,-276.9172668457031
122,-278.9071960449219
123,-280.9396667480469
124,-283.0168151855469
125,-285.1412658691406
126,-287.3157653808594
127,-289.5427551269531
128,-291.8248596191406
129,-294.1661071777344
130,-296.5691833496094
131,-299.0373840332031
132,-301.5749816894531
133,-304.1847229003906
134,-306.8713073730469
135,-309.6383361816406
136,-312.4893493652344
137,-315.4278259277344
138,-318.4569396972656
139,-321.5794982910156
140,-324.7962341308594
141,-328.1073913574219
142,-331.5099792480469
143,-334.9966125488281
144,-338.5557556152344
145,-342.1663513183594
146,-345.7962951660156
147,-349.3962707519531
148,-352.8930969238281
149,-356.1811218261719
150,-359.1163024902344
151,-361.5199890136719
152,-363.2132263183594
153,-364.1075744628906
154,-364.3514709472656
155,-364.4347839355469
156,-365.0336608886719
157,-366.5457458496094
158,-368.7850646972656
159,-371.2153625488281
160,-373.3779602050781
161,-375.0811462402344
162,-376.3472595214844
163,-377.2977600097656
164,-378.0700988769531
165,-378.7795715332031
166,-379.5076599121094
167,-380.3050231933594
168,-381.1947326660156
169,-382.1808166503906
170,-383.2493591308594
171,-384.3760070800781
172,-385.5247497558594
173,-386.6598815917969
174,-387.7434387207031
175,-388.7475891113281
176,-389.6604919433594
177,-390.4897766113281
178,-391.2646789550781
179,-392.0246887207031
180,-392.8043518066406
181,-393.6197204589844
182,-394.4635925292969
183,-395.3119812011719
184,-396.1374206542969
185,-396.9202575683594
186,-397.6535339355469
187,-398.3425598144531
188,-398.9981994628906
189,-399.6366882324219
190,-400.2700500488281
191,-400.9082336425781
192,-401.5537414550781
193,-402.2066955566406
194,-402.8614807128906
195,-403.5119323730469
196,-404.1515808105469
197,-404.7763977050781
198,-405.3860168457031
199,-405.9819030761719
200,-406.5697326660156
201,-407.1548767089844
202,-407.7414245605469
203,-408.3302917480469
204,-408.9214172363281
205,-409.5123596191406
206,-410.0991516113281
207,-410.6804504394531
208,-411.2556457519531
209,-411.8255310058594
210,-412.3926086425781
211,-412.9576110839844
212,-413.5225524902344
213,-414.0871887207031
214,-414.6504821777344
215,-415.2113342285156
216,-415.7684020996094
217,-416.3202819824219
218,-416.8671569824219
219,-417.4091491699219
220,-417.9473571777344
221,-418.4822082519531
222,-419.0141906738281
223,-419.5430603027344
224,-420.0687561035156
225,-420.5909729003906
226,-421.1083679199219
227,-421.6211242675781
228,-422.1289978027344
229,-422.6324768066406
230,-423.1312561035156
231,-423.6259460449219
232,-424.1161193847656
233,-424.6020812988281
234,-425.0837707519531
235,-425.5599670410156
236,-426.0308532714844
237,-426.4966735839844
238,-426.9572448730469
239,-427.4122619628906
240,-427.8627014160156
241,-428.3072204589844
242,-428.7467346191406
243,-429.1804504394531
244,-429.6084289550781
245,-430.0303649902344
246,-430.4461975097656
247,-430.8562316894531
248,-431.2602844238281
249,-431.6584777832031
250,-432.0505676269531
251,-432.4371643066406
252,-432.8165588378906
253,-433.1909484863281
254,-433.5588684082031
255,-433.9208679199219
256,-434.2765808105469
257,-434.6263122558594
258,-434.9702453613281
259,-435.3086853027344
260,-435.6408386230469
261,-435.9673767089844
262,-436.2885437011719
263,-436.6036071777344
264,-436.9137268066406
265,-437.2187194824219
266,-437.5177307128906
267,-437.8116149902344
268,-438.1010437011719
269,-438.3849182128906
270,-438.6641540527344
271,-438.9385070800781
272,-439.2091369628906
273,-439.4746398925781
274,-439.7363586425781
275,-439.9933166503906
276,-440.2466125488281
277,-440.4958801269531
278,-440.7411193847656
279,-440.9833068847656
280,-441.2212829589844
281,-441.4562683105469
282,-441.6882019042969
283,-441.9166564941406
284,-442.1421203613281
285,-442.3651428222656
286,-442.5848693847656
287,-442.8022766113281
288,-443.0168151855469
289,-443.2291564941406
290,-443.4383850097656
291,-443.6463928222656
292,-443.8516540527344
293,-444.0548400878906
294,-444.2559509277344
295,-444.4551086425781
296,-444.6529846191406
297,-444.8486633300781
298,-445.0422668457031
299,-445.2347717285156
300,-445.4253234863281
301,-445.6145324707031
302,-445.8027038574219
303,-445.9888610839844
304,-446.1738586425781
305,-446.3572692871094
306,-446.5398254394531
307,-446.7209167480469
308,-446.9009094238281
309,-447.0792541503906
310,-447.2571105957031
311,-447.4337463378906
312,-447.6093444824219
313,-447.7837829589844
314,-447.9573669433594
315,-448.1299743652344
316,-448.3017272949219
317,-448.4721374511719
318,-448.6420593261719
319,-448.8109436035156
320,-448.9787902832031
321,-449.1460876464844
322,-449.3122863769531
323,-449.4783630371094
324,-449.6425476074219
325,-449.8066711425781
326,-449.9698791503906
327,-450.1322937011719
328,-450.2941589355469
329,-450.4551696777344
330,-450.6155090332031
331,-450.7747497558594
332,-450.9336853027344
333,-451.0922546386719
334,-451.2492980957031
335,-451.4060974121094
336,-451.5625305175781
337,-451.7174987792969
338,-451.8727111816406
339,-452.0269470214844
340,-452.1803894042969
341,-452.3330993652344
342,-452.4855041503906
343,-452.6370544433594
344,-452.7884216308594
345,-452.9385070800781
346,-453.0883483886719
347,-453.2378234863281
348,-453.3862609863281
349,-453.5341491699219
350,-453.6815490722656
351,-453.8284606933594
352,-453.9745178222656
353,-454.1199645996094
354,-454.2652282714844
355,-454.4096984863281
356,-454.5538024902344
357,-454.6969909667969
358,-454.8393859863281
359,-454.9814758300781
360,-455.1230163574219
361,-455.2641906738281
362,-455.4043884277344
363,-455.5440979003906
364,-455.6836853027344
365,-455.8221740722656
366,-455.9604797363281
367,-456.0977478027344
368,-456.2347717285156
369,-456.3711242675781
370,-456.5073547363281
371,-456.6424865722656
372,-456.7775573730469
373,-456.9116516113281
374,-457.0457458496094
375,-457.1786193847656
376,-457.3108215332031
377,-457.4429626464844
378,-457.5744934082031
379,-457.7052917480469
380,-457.8355407714844
381,-457.9652404785156
382,-458.0946350097656
383,-458.2232360839844
384,-458.3518981933594
385,-458.4792175292969
386,-458.6065979003906
387,-458.7329406738281
388,-458.8586730957031
389,-458.9845275878906
390,-459.1091613769531
391,-459.2337341308594
392,-459.3573303222656
393,-459.4809875488281
394,-459.6036682128906
395,-459.7264099121094
396,-459.8478088378906
397,-459.9690246582031
398,-460.0903015136719
399,-460.2098083496094
400,-460.3296203613281
401,-460.4490661621094
402,-460.5675354003906
403,-460.6856994628906
404,-460.8031311035156
405,-460.9201965332031
406,-461.0372009277344
407,-461.1530456542969
408,-461.2684631347656
409,-461.3836364746094
410,-461.4985046386719
411,-461.6124572753906
412,-461.7258605957031
413,-461.8388977050781
414,-461.9514465332031
415,-462.0638122558594
416,-462.1750793457031
417,-462.2864074707031
418,-462.3969421386719
419,-462.5070495605469
420,-462.6169128417969
421,-462.7264709472656
422,-462.8348693847656
423,-462.9435119628906
424,-463.0508728027344
425,-463.1584777832031
426,-463.2653503417969
427,-463.3720397949219
428,-463.4776916503906
429,-463.5832824707031
430,-463.6889343261719
431,-463.7934265136719
432,-463.8975524902344
433,-464.0012512207031
434,-464.1048889160156
435,-464.2077331542969
436,-464.3103942871094
437,-464.4123229980469
438,-464.5140686035156
439,-464.6152038574219
440,-464.7162780761719
441,-464.8168640136719
442,-464.9168395996094
443,-465.0163269042969
444,-465.1161804199219
445,-465.2148742675781
446,-465.3133239746094
447,-465.4116516113281
448,-465.5096130371094
449,-465.6070861816406
450,-465.7040100097656
451,-465.8008728027344
452,-465.8970642089844
453,-465.9933166503906
454,-466.0892028808594
455,-466.1842956542969
456,-466.2794494628906
457,-466.3739929199219
458,-466.4688415527344
459,-466.5627746582031
460,-466.6568298339844
461,-466.7505187988281
462,-466.8435363769531
463,-466.9363708496094
464,-467.0293273925781
465,-467.1218566894531
466,-467.2138977050781
467,-467.3059387207031
468,-467.3976745605469
