,loss
0,2149.6025390625
1,552.8380737304688
2,171.35549926757812
3,22.42059326171875
4,-50.5611572265625
5,-91.2877197265625
6,-115.992919921875
7,-131.87155151367188
8,-142.52056884765625
9,-149.90109252929688
10,-155.1556396484375
11,-158.98443603515625
12,-161.83477783203125
13,-164.00216674804688
14,-165.6868896484375
15,-167.02764892578125
16,-168.1226806640625
17,-169.04196166992188
18,-169.83731079101562
19,-170.54541015625
20,-171.1943359375
21,-171.8045654296875
22,-172.39138793945312
23,-172.96624755859375
24,-173.53756713867188
25,-174.11126708984375
26,-174.6922607421875
27,-175.28408813476562
28,-175.88873291015625
29,-176.50802612304688
30,-177.14297485351562
31,-177.7938232421875
32,-178.46160888671875
33,-179.1456298828125
34,-179.84616088867188
35,-180.56271362304688
36,-181.29531860351562
37,-182.04302978515625
38,-182.80560302734375
39,-183.582763671875
40,-184.37359619140625
41,-185.17770385742188
42,-185.99502563476562
43,-186.82464599609375
44,-187.66598510742188
45,-188.51895141601562
46,-189.38308715820312
47,-190.25762939453125
48,-191.14285278320312
49,-192.03790283203125
50,-192.94268798828125
51,-193.85690307617188
52,-194.78033447265625
53,-195.712890625
54,-196.65396118164062
55,-197.60360717773438
56,-198.56185913085938
57,-199.52816772460938
58,-200.502685546875
59,-201.48538208007812
60,-202.47586059570312
61,-203.47433471679688
62,-204.48086547851562
63,-205.49514770507812
64,-206.51705932617188
65,-207.54678344726562
66,-208.58444213867188
67,-209.63052368164062
68,-210.68399047851562
69,-211.74533081054688
70,-212.81472778320312
71,-213.89236450195312
72,-214.97811889648438
73,-216.07211303710938
74,-217.17477416992188
75,-218.28561401367188
76,-219.40512084960938
77,-220.53347778320312
78,-221.67086791992188
79,-222.81716918945312
80,-223.97274780273438
81,-225.13760375976562
82,-226.31204223632812
83,-227.49642944335938
84,-228.69070434570312
85,-229.89517211914062
86,-231.10983276367188
87,-232.33560180664062
88,-233.57199096679688
89,-234.81973266601562
90,-236.07907104492188
91,-237.34957885742188
92,-238.63259887695312
93,-239.92770385742188
94,-241.23580932617188
95,-242.55679321289062
96,-243.89126586914062
97,-245.23941040039062
98,-246.60147094726562
99,-247.97830200195312
100,-249.37020874023438
101,-250.77786254882812
102,-252.20120239257812
103,-253.64114379882812
104,-255.09774780273438
105,-256.5722961425781
106,-258.0652160644531
107,-259.5764465332031
108,-261.1075134277344
109,-262.6587829589844
110,-264.2304992675781
111,-265.8247375488281
112,-267.4405212402344
113,-269.0799255371094
114,-270.7438659667969
115,-272.4325256347656
116,-274.1477355957031
117,-275.8905334472656
118,-277.6615905761719
119,-279.4620666503906
120,-281.2939147949219
121,-283.1579895019531
122,-285.0558776855469
123,-286.9887390136719
124,-288.9587097167969
125,-290.9676208496094
126,-293.0169982910156
127,-295.1079406738281
128,-297.2436828613281
129,-299.4262390136719
130,-301.6571960449219
131,-303.9387512207031
132,-306.2737731933594
133,-308.6649475097656
134,-311.1141052246094
135,-313.6239929199219
136,-316.1977844238281
137,-318.8370666503906
138,-321.5444641113281
139,-324.3223571777344
140,-327.1724548339844
141,-330.0957946777344
142,-333.0929870605469
143,-336.1628112792969
144,-339.3038635253906
145,-342.5104064941406
146,-345.7751770019531
147,-349.0863952636719
148,-352.4261779785156
149,-355.7692565917969
150,-359.0798645019531
151,-362.3090515136719
152,-365.3948059082031
153,-368.2571105957031
154,-370.8079528808594
155,-372.9626159667969
156,-374.6678771972656
157,-375.9412536621094
158,-376.9077453613281
159,-377.8110656738281
160,-378.9479675292969
161,-380.5258483886719
162,-382.5353698730469
163,-384.7619934082031
164,-386.9255065917969
165,-388.8240661621094
166,-390.3824768066406
167,-391.6306457519531
168,-392.6521301269531
169,-393.5444030761719
170,-394.3924255371094
171,-395.2597351074219
172,-396.1865539550781
173,-397.1896057128906
174,-398.2673034667969
175,-399.4033508300781
176,-400.5695495605469
177,-401.7342224121094
178,-402.8656921386719
179,-403.9408874511719
180,-404.9526672363281
181,-405.9091491699219
182,-406.8333435058594
183,-407.7495422363281
184,-408.6736145019531
185,-409.6058654785156
186,-410.5326232910156
187,-411.4341125488281
188,-412.2940979003906
189,-413.1055603027344
190,-413.8725280761719
191,-414.6037902832031
192,-415.3133850097656
193,-416.0138854980469
194,-416.7132263183594
195,-417.4154968261719
196,-418.1202697753906
197,-418.8224182128906
198,-419.5169982910156
199,-420.1979064941406
200,-420.8606872558594
201,-421.5038146972656
202,-422.1292419433594
203,-422.7406921386719
204,-423.3418884277344
205,-423.9343566894531
206,-424.5197448730469
207,-425.0976867675781
208,-425.6655578613281
209,-426.2227478027344
210,-426.7684020996094
211,-427.3042907714844
212,-427.8320617675781
213,-428.3536682128906
214,-428.8702087402344
215,-429.3830871582031
216,-429.8912658691406
217,-430.3940124511719
218,-430.8898620605469
219,-431.3784484863281
220,-431.8608093261719
221,-432.3357238769531
222,-432.8056945800781
223,-433.2710876464844
224,-433.7328796386719
225,-434.1923522949219
226,-434.6485290527344
227,-435.1009826660156
228,-435.5507507324219
229,-435.9973449707031
230,-436.4416198730469
231,-436.8821105957031
232,-437.3209533691406
233,-437.7580871582031
234,-438.1927795410156
235,-438.6258850097656
236,-439.0570983886719
237,-439.4866638183594
238,-439.9150695800781
239,-440.3423156738281
240,-440.7689514160156
241,-441.1961364746094
242,-441.6239318847656
243,-442.0533752441406
244,-442.4855041503906
245,-442.9210510253906
246,-443.3622131347656
247,-443.8103942871094
248,-444.2699279785156
249,-444.7442932128906
250,-445.2419128417969
251,-445.7729797363281
252,-446.3616638183594
253,-447.0511169433594
254,-447.9751892089844
255,-449.9508361816406
256,-449.4315490722656
257,-449.1656799316406
258,-449.2441711425781
259,-449.4305725097656
260,-449.6875915527344
261,-449.9996643066406
262,-450.3633728027344
263,-450.8126525878906
264,-451.4143371582031
265,-452.3671569824219
266,-453.2837219238281
267,-453.3648986816406
268,
269,-392.3591613769531
270,-453.0639953613281
271,-452.7015075683594
272,-452.2548522949219
273,-452.0182189941406
274,-451.9192199707031
275,-451.9015808105469
276,-451.9466857910156
277,-452.0298156738281
278,-452.1421813964844
279,-452.2749938964844
280,-452.4297790527344
281,-452.5915222167969
282,-452.7660827636719
283,-452.9465026855469
284,-453.1363220214844
285,-453.3268127441406
286,-453.5240173339844
287,-453.7235412597656
288,-453.9253845214844
289,-454.1272888183594
290,-454.3320007324219
291,-454.5380554199219
292,-454.7450866699219
293,-454.9500427246094
294,-455.1554870605469
295,-455.3612976074219
296,-455.5663757324219
297,-455.7705383300781
298,-455.9748840332031
299,-456.1777648925781
300,-456.3804626464844
301,-456.5815124511719
302,-456.7826232910156
303,-456.9819641113281
304,-457.1804504394531
305,-457.3776550292969
306,-457.5740661621094
307,-457.7691955566406
