,0,1,2,3,4,5,6,7,8,9,10,11
0,4.1796336,4.1735497,4.167058,4.1705666,4.169518,4.169243,4.169989,4.169907,4.169805,4.169861,4.169839,4.169832
1,3.3080819,3.3121176,3.3034637,3.3080306,3.3079226,3.3069544,3.3077476,3.3077965,3.307622,3.307709,3.3077018,3.3076737
2,-0.49905097,-0.4998313,-0.4994116,-0.49896312,-0.4986482,-0.49868578,-0.49878174,-0.4987914,-0.4987848,-0.49877685,-0.49877062,-0.49877316
