,loss
0,3032.7783203125
1,707.8224487304688
2,155.1363525390625
3,-64.4256362915039
4,-174.86065673828125
5,-238.48495483398438
6,-278.5316467285156
7,-305.3656921386719
8,-324.2127380371094
9,-337.9517517089844
10,-348.2779235839844
11,-356.2452697753906
12,-362.536376953125
13,-367.60858154296875
14,-371.778564453125
15,-375.2693176269531
16,-378.2427673339844
17,-380.8180236816406
18,-383.0831298828125
19,-385.1059875488281
20,-386.9374694824219
21,-388.6177673339844
22,-390.1778869628906
23,-391.6424865722656
24,-393.0304870605469
25,-394.3580322265625
26,-395.6372985839844
27,-396.8782043457031
28,-398.0893249511719
29,-399.277099609375
30,-400.44683837890625
31,-401.6032409667969
32,-402.7497253417969
33,-403.8898010253906
34,-405.0257263183594
35,-406.1595764160156
36,-407.2934265136719
37,-408.427978515625
38,-409.5654296875
39,-410.7062683105469
40,-411.8515319824219
41,-413.00201416015625
42,-414.1583557128906
43,-415.3208312988281
44,-416.4905700683594
45,-417.6676025390625
46,-418.8520202636719
47,-420.0447998046875
48,-421.2460021972656
49,-422.4556884765625
50,-423.67462158203125
51,-424.9023132324219
52,-426.1397399902344
53,-427.3863525390625
54,-428.6432189941406
55,-429.9098205566406
56,-431.1871337890625
57,-432.4747009277344
58,-433.77264404296875
59,-435.0819396972656
60,-436.4018859863281
61,-437.73333740234375
62,-439.0762939453125
63,-440.4309387207031
64,-441.7978210449219
65,-443.1769714355469
66,-444.5684814453125
67,-445.9729309082031
68,-447.39031982421875
69,-448.8210144042969
70,-450.2654724121094
71,-451.7239074707031
72,-453.1969299316406
73,-454.6842346191406
74,-456.1869812011719
75,-457.7050476074219
76,-459.2389221191406
77,-460.7889709472656
78,-462.3560485839844
79,-463.9399108886719
80,-465.5418395996094
81,-467.1622619628906
82,-468.8009948730469
83,-470.4594421386719
84,-472.1377258300781
85,-473.8365783691406
86,-475.5569763183594
87,-477.2997131347656
88,-479.0650329589844
89,-480.8540344238281
90,-482.6678161621094
91,-484.5069274902344
92,-486.3724670410156
93,-488.2656555175781
94,-490.1873474121094
95,-492.1388854980469
96,-494.1211853027344
97,-496.1358337402344
98,-498.1841125488281
99,-500.2673034667969
100,-502.3872985839844
101,-504.5457458496094
102,-506.7437438964844
103,-508.9838562011719
104,-511.2674865722656
105,-513.5971069335938
106,-515.974365234375
107,-518.4014892578125
108,-520.8815307617188
109,-523.4159545898438
110,-526.0072021484375
111,-528.6583251953125
112,-531.3717651367188
113,-534.1494140625
114,-536.993408203125
115,-539.9061279296875
116,-542.888671875
117,-545.94189453125
118,-549.0652465820312
119,-552.2568969726562
120,-555.5130615234375
121,-558.8262939453125
122,-562.1845703125
123,-565.5694580078125
124,-568.9545288085938
125,-572.2984619140625
126,-575.5438232421875
127,-578.6087646484375
128,-581.382568359375
129,-583.7238159179688
130,-585.4786987304688
131,-586.5408935546875
132,-586.9838256835938
133,-587.19189453125
134,-587.74853515625
135,-588.9682006835938
136,-590.6329345703125
137,-592.2991333007812
138,-593.6740112304688
139,-594.6950073242188
140,-595.439453125
141,-596.026611328125
142,-596.5643310546875
143,-597.132080078125
144,-597.7786254882812
145,-598.5275268554688
146,-599.3822631835938
147,-600.3306274414062
148,-601.349853515625
149,-602.4096069335938
150,-603.47509765625
151,-604.5119018554688
152,-605.4873046875
153,-606.3811645507812
154,-607.1851196289062
155,-607.9107055664062
156,-608.5843505859375
157,-609.2413940429688
158,-609.91357421875
159,-610.619140625
160,-611.3584594726562
161,-612.1171264648438
162,-612.8779907226562
163,-613.624267578125
164,-614.349365234375
165,-615.052490234375
166,-615.739013671875
167,-616.4158325195312
168,-617.0911865234375
169,-617.7685546875
170,-618.4508056640625
171,-619.1375732421875
172,-619.82421875
173,-620.5067138671875
174,-621.1809692382812
175,-621.8431396484375
176,-622.4915161132812
177,-623.1268920898438
178,-623.7523803710938
179,-624.370849609375
180,-624.9871826171875
181,-625.6030883789062
182,-626.219482421875
183,-626.835205078125
184,-627.4480590820312
185,-628.0555419921875
186,-628.6553955078125
187,-629.24755859375
188,-629.8313598632812
189,-630.4076538085938
190,-630.97802734375
191,-631.543212890625
192,-632.1043090820312
193,-632.6611328125
194,-633.21435546875
195,-633.7623291015625
196,-634.304931640625
197,-634.8416137695312
198,-635.3722534179688
199,-635.8969116210938
200,-636.416259765625
201,-636.9300537109375
202,-637.4393920898438
203,-637.9442749023438
204,-638.4445190429688
205,-638.9405517578125
206,-639.4320678710938
207,-639.9180908203125
208,-640.399658203125
209,-640.87646484375
210,-641.3487548828125
211,-641.8165893554688
212,-642.2815551757812
213,-642.7423095703125
214,-643.19970703125
215,-643.6539306640625
216,-644.1044311523438
217,-644.5513916015625
218,-644.9949340820312
219,-645.4351806640625
220,-645.8722534179688
221,-646.3064575195312
222,-646.737548828125
223,-647.16650390625
224,-647.5926513671875
225,-648.0164794921875
226,-648.437744140625
227,-648.8566284179688
228,-649.2734985351562
229,-649.6885375976562
230,-650.1015014648438
231,-650.5125122070312
232,-650.92236328125
233,-651.33056640625
234,-651.738525390625
235,-652.1447143554688
236,-652.5510864257812
237,-652.957275390625
238,-653.3633422851562
239,-653.7705078125
240,-654.1793212890625
241,-654.5905151367188
242,-655.005126953125
243,-655.4239501953125
244,-655.8486328125
245,-656.2823486328125
246,-656.7252807617188
247,-657.1846923828125
248,-657.6630249023438
249,-658.1704711914062
250,-658.7218627929688
251,-659.34228515625
252,-660.1178588867188
253,-661.1857299804688
254,
255,-643.2269287109375
256,-649.81591796875
257,-652.9700317382812
258,-654.6649780273438
259,-655.5842895507812
260,-656.2054443359375
261,-656.78271484375
262,-657.2215576171875
263,-657.6494750976562
264,-657.9873046875
265,-658.33056640625
266,-658.6407470703125
267,-658.9487915039062
268,-659.215087890625
269,-659.4999389648438
270,-659.7625732421875
271,-660.02392578125
272,-660.2671508789062
273,-660.5225219726562
274,-660.7681274414062
275,-660.9984130859375
276,-661.2402954101562
277,-661.4662475585938
278,-661.7105712890625
279,-661.929931640625
280,-662.1553344726562
281,-662.374755859375
282,-662.5947265625
283,-662.8138427734375
284,-663.0203857421875
285,-663.2380981445312
286,-663.441650390625
287,-663.6484375
288,-663.852294921875
289,-664.0604248046875
290,-664.2620849609375
291,-664.4654541015625
292,-664.65869140625
293,-664.8551025390625
294,-665.0496826171875
295,-665.2459106445312
296,-665.4365234375
297,-665.6256103515625
298,-665.8170166015625
299,-666.0005493164062
300,-666.1854858398438
301,-666.3748168945312
302,-666.5557250976562
303,-666.7335815429688
304,-666.9171142578125
305,-667.1000366210938
306,-667.2756958007812
307,-667.453369140625
308,-667.62548828125
309,-667.80419921875
310,-667.9771728515625
311,-668.1504516601562
312,-668.3206787109375
313,-668.4922485351562
314,-668.6640014648438
315,-668.8316650390625
316,-669.0001831054688
317,-669.1669311523438
318,-669.338134765625
319,-669.5013427734375
320,-669.6689453125
321,-669.83203125
322,-669.9960327148438
323,-670.157470703125
324,-670.31787109375
325,-670.478271484375
326,-670.6406860351562
327,-670.7996215820312
328,-670.9605712890625
329,-671.1182861328125
330,-671.2760009765625
331,-671.4344482421875
332,-671.58984375
333,-671.7466430664062
334,-671.9022216796875
335,-672.0554809570312
336,-672.2114868164062
337,-672.3665771484375
338,-672.51953125
339,-672.6729125976562
340,-672.8255615234375
341,-672.9763793945312
342,-673.1290283203125
343,-673.2793579101562
344,-673.4297485351562
345,-673.5796508789062
346,-673.7286376953125
347,-673.8787841796875
348,-674.0291137695312
349,-674.1768798828125
350,-674.32421875
351,-674.4710693359375
352,-674.620361328125
353,-674.7666625976562
354,-674.9103393554688
355,-675.0567626953125
356,-675.20166015625
357,-675.3483276367188
358,-675.49169921875
359,-675.6356811523438
360,-675.77685546875
361,-675.92236328125
362,-676.064453125
363,-676.2086791992188
364,-676.3505249023438
365,-676.49365234375
366,-676.6339721679688
367,-676.7744750976562
368,-676.9163818359375
369,-677.0547485351562
370,-677.19287109375
371,-677.3344116210938
372,-677.4744262695312
373,-677.612548828125
374,-677.7505493164062
375,-677.8873291015625
376,-678.0267944335938
377,-678.1648559570312
378,-678.2987670898438
379,-678.4367065429688
380,-678.5750122070312
381,-678.708740234375
382,-678.8446044921875
383,-678.9805297851562
384,-679.1121215820312
385,-679.2490844726562
386,-679.3829345703125
387,-679.5157470703125
388,-679.64892578125
389,-679.7809448242188
390,-679.9129028320312
391,-680.0455932617188
392,-680.17919921875
393,-680.3116455078125
394,-680.4400634765625
395,-680.5723876953125
396,-680.7009887695312
397,-680.8325805664062
398,-680.9616088867188
399,-681.09033203125
400,-681.2194213867188
401,-681.347900390625
402,-681.4764404296875
403,-681.6024169921875
404,-681.7318725585938
405,-681.8572387695312
406,-681.9852905273438
407,-682.1101684570312
408,-682.2369995117188
409,-682.3609619140625
410,-682.4859619140625
411,-682.6123046875
412,-682.7376708984375
413,-682.8603515625
414,-682.984619140625
415,-683.1073608398438
416,-683.230712890625
417,-683.3531494140625
418,-683.4736938476562
419,-683.5968627929688
420,-683.7185668945312
421,-683.8381958007812
422,-683.9609375
423,-684.0807495117188
424,-684.2001342773438
425,-684.3175048828125
426,-684.4379272460938
427,-684.5562133789062
428,-684.6763305664062
429,-684.793212890625
430,-684.9109497070312
431,-685.0272827148438
432,-685.146484375
433,-685.2619018554688
434,-685.3757934570312
435,-685.4926147460938
436,-685.6075439453125
437,-685.7214965820312
438,-685.836669921875
439,-685.9502563476562
440,-686.0650024414062
441,-686.1781616210938
442,-686.2909545898438
443,-686.404541015625
444,-686.5149536132812
445,-686.6279296875
446,-686.7380981445312
447,-686.8487548828125
448,-686.958251953125
449,-687.0687255859375
450,-687.1782836914062
451,-687.288818359375
452,-687.3966064453125
453,-687.5056762695312
454,-687.6138916015625
455,-687.7216186523438
456,-687.828857421875
457,-687.9363403320312
458,-688.0415649414062
459,-688.1483154296875
460,-688.2533569335938
461,-688.3585205078125
462,-688.4649047851562
463,-688.5692138671875
464,-688.6724243164062
465,-688.7767944335938
466,-688.879638671875
467,-688.98291015625
468,-689.0857543945312
469,-689.1881103515625
470,-689.2903442382812
471,-689.3919067382812
472,-689.4923095703125
473,-689.5926513671875
474,-689.69287109375
475,-689.79345703125
476,-689.8926391601562
477,-689.9912719726562
478,-690.0896606445312
479,-690.188720703125
480,-690.28662109375
481,-690.3837890625
482,-690.4814453125
483,-690.5787353515625
484,-690.6731567382812
485,-690.7695922851562
486,-690.8663940429688
487,-690.9619750976562
488,-691.0572509765625
489,-691.1504516601562
490,-691.2439575195312
491,-691.33935546875
492,-691.43212890625
493,-691.5234375
494,-691.6177368164062
495,-691.7100219726562
496,-691.8025512695312
497,-691.8931274414062
498,-691.9842529296875
499,-692.07568359375
500,-692.1657104492188
501,-692.2559814453125
502,-692.3450317382812
503,-692.4342041015625
504,-692.5241088867188
505,-692.6122436523438
506,-692.6998901367188
507,-692.7885131835938
508,-692.8753662109375
509,-692.9625854492188
510,-693.0505981445312
511,-693.1365356445312
512,-693.2219848632812
513,-693.3073120117188
514,-693.3935546875
515,-693.4790649414062
516,-693.5639038085938
517,-693.6480102539062
518,-693.7323608398438
519,-693.8151245117188
520,-693.8988647460938
521,-693.9829711914062
522,-694.066162109375
523,-694.1475219726562
524,-694.2294311523438
525,-694.3109741210938
526,-694.3925170898438
527,-694.4730834960938
528,-694.5556030273438
529,-694.6357421875
530,-694.7160034179688
531,-694.7950439453125
532,-694.8743896484375
533,-694.95458984375
534,-695.0333862304688
535,-695.11083984375
536,-695.1890869140625
537,-695.2673950195312
538,-695.3450317382812
539,-695.4223022460938
540,-695.4999389648438
541,-695.5763549804688
542,-695.6531372070312
543,-695.7286376953125
544,-695.8040161132812
545,-695.880126953125
546,-695.9559326171875
547,-696.0310668945312
548,-696.1058959960938
549,-696.1797485351562
550,-696.2535400390625
551,-696.3276977539062
552,-696.401611328125
553,-696.4749145507812
554,-696.5479125976562
555,-696.6204223632812
556,-696.6939697265625
557,-696.7659301757812
558,-696.8369140625
559,-696.9086303710938
560,-696.980224609375
561,-697.0521850585938
562,-697.1231689453125
563,-697.193359375
564,-697.2637939453125
565,-697.333984375
566,-697.4035034179688
567,-697.4729614257812
568,-697.5427856445312
569,-697.6124877929688
570,-697.6804809570312
571,-697.7496948242188
572,-697.8179931640625
573,-697.8861694335938
574,-697.95458984375
575,-698.0213623046875
576,-698.0892333984375
577,-698.15625
578,-698.2234497070312
579,-698.2894287109375
580,-698.356689453125
581,-698.4230346679688
582,-698.4893798828125
583,-698.555419921875
584,-698.62060546875
585,-698.6861572265625
586,-698.7515869140625
587,-698.816650390625
588,-698.88134765625
589,-698.94580078125
590,-699.0097045898438
591,-699.0746459960938
592,-699.1383056640625
593,-699.201904296875
594,-699.2651977539062
595,-699.3284301757812
596,-699.3919677734375
597,-699.4542236328125
598,-699.5172119140625
599,-699.5798950195312
600,-699.6427001953125
601,-699.705078125
602,-699.7658081054688
603,-699.8283081054688
604,-699.8899536132812
605,-699.9511108398438
606,-700.012451171875
607,-700.0736083984375
608,-700.134765625
609,-700.1956176757812
610,-700.2552490234375
611,-700.3157958984375
612,-700.3759765625
613,-700.4359741210938
614,-700.4953002929688
615,-700.5552368164062
616,-700.6148681640625
617,-700.6738891601562
618,-700.7330932617188
619,-700.7918701171875
620,-700.8509521484375
621,-700.9096069335938
622,-700.9680786132812
623,-701.0258178710938
624,-701.0846557617188
625,-701.1419677734375
626,-701.2003784179688
627,-701.257568359375
628,-701.3153076171875
629,-701.3722534179688
630,-701.4298706054688
631,-701.4867553710938
632,-701.5440063476562
633,-701.6008911132812
634,-701.6572265625
635,-701.713623046875
636,-701.7704467773438
637,-701.8264770507812
638,-701.8823852539062
639,-701.938232421875
640,-701.9942626953125
641,-702.0498046875
642,-702.1051635742188
643,-702.16064453125
644,-702.2158813476562
645,-702.2711181640625
646,-702.3259887695312
647,-702.380859375
648,-702.435791015625
649,-702.4904174804688
650,-702.5448608398438
651,-702.5995483398438
652,-702.6538696289062
653,-702.7078857421875
654,-702.7618408203125
655,-702.8151245117188
656,-702.86962890625
657,-702.9232788085938
658,-702.9769287109375
659,-703.030517578125
660,-703.0833740234375
661,-703.1369018554688
662,-703.1904907226562
663,-703.2425537109375
664,-703.296142578125
665,-703.3485107421875
666,-703.4014282226562
667,-703.4541625976562
668,-703.5064697265625
669,-703.55859375
670,-703.6109619140625
671,-703.6630859375
672,-703.7157592773438
673,-703.7673950195312
674,-703.8192749023438
675,-703.8712158203125
676,-703.9229736328125
677,-703.974365234375
678,-704.02587890625
679,-704.077392578125
680,-704.128662109375
681,-704.1802978515625
682,-704.2314453125
683,-704.281982421875
684,-704.3333129882812
685,-704.3844604492188
686,-704.4351806640625
687,-704.4857177734375
688,-704.5364379882812
689,-704.587158203125
690,-704.6375122070312
691,-704.6876220703125
692,-704.73828125
693,-704.7888793945312
694,-704.8391723632812
695,-704.8890380859375
696,-704.9389038085938
697,-704.9896240234375
698,-705.0394897460938
699,-705.089111328125
700,-705.1384887695312
701,-705.18896484375
702,-705.2384033203125
703,-705.2884521484375
704,-705.3369750976562
705,-705.3871459960938
706,-705.4365844726562
707,-705.48583984375
708,-705.5349731445312
709,-705.5844116210938
710,-705.6331176757812
711,-705.6828002929688
712,-705.731689453125
713,-705.7808227539062
714,-705.8299560546875
715,-705.8788452148438
716,-705.9269409179688
717,-705.9761962890625
718,-706.025146484375
719,-706.0734252929688
720,-706.1223754882812
721,-706.1712036132812
722,-706.2196655273438
723,-706.2678833007812
724,-706.3165893554688
725,-706.3644409179688
726,-706.4131469726562
727,-706.4609985351562
728,-706.51025390625
729,-706.5584716796875
730,-706.606201171875
731,-706.6549072265625
732,-706.70263671875
733,-706.7510375976562
734,-706.7993774414062
735,-706.8471069335938
736,-706.8948974609375
737,-706.942626953125
738,-706.990966796875
739,-707.0385131835938
740,-707.0867919921875
741,-707.13427734375
742,-707.1825561523438
743,-707.2299194335938
744,-707.2783813476562
745,-707.3260498046875
746,-707.3729248046875
747,-707.4210205078125
748,-707.46826171875
749,-707.5164184570312
750,-707.563720703125
751,-707.6115112304688
752,-707.6589965820312
753,-707.7069702148438
754,-707.7537841796875
755,-707.8021850585938
756,-707.8496704101562
757,-707.8966064453125
758,-707.945068359375
759,-707.9921264648438
760,-708.0393676757812
761,-708.0873413085938
762,-708.134765625
763,-708.181640625
764,-708.2288208007812
765,-708.2769775390625
766,-708.3242797851562
767,-708.3712158203125
768,-708.4182739257812
769,-708.4669189453125
770,-708.513916015625
771,-708.5606079101562
772,-708.6090087890625
773,-708.655517578125
774,-708.7022705078125
775,-708.7515869140625
776,-708.7984008789062
777,-708.8468017578125
778,-708.8921508789062
779,-708.9404907226562
780,-708.9884033203125
781,-709.03564453125
782,-709.0812377929688
783,-709.1304321289062
784,-709.177490234375
785,-709.2238159179688
786,-709.2719116210938
787,-709.3211059570312
788,-709.3670043945312
789,-709.4143676757812
790,-709.4635620117188
791,-709.5094604492188
792,-709.5570678710938
793,-709.6049194335938
794,-709.65283203125
795,-709.70068359375
796,-709.7474975585938
797,-709.7940673828125
798,-709.8438720703125
799,-709.8909301757812
800,-709.9381103515625
801,-709.9869384765625
802,-710.0341796875
803,-710.0835571289062
804,-710.1292724609375
805,-710.1771850585938
806,-710.2247314453125
807,-710.2723999023438
808,-710.3193969726562
809,-710.3681640625
810,-710.4170532226562
811,-710.463623046875
812,-710.5123291015625
813,-710.5604248046875
814,-710.6065063476562
815,-710.6572265625
816,-710.7037353515625
817,-710.7500610351562
818,-710.7991943359375
819,-710.8465576171875
820,-710.89599609375
821,-710.9437255859375
822,-710.991943359375
823,-711.0392456054688
824,-711.0887451171875
825,-711.1373291015625
826,-711.1837158203125
827,-711.2337646484375
828,-711.2828979492188
829,-711.3292846679688
830,-711.3795776367188
831,-711.4256591796875
832,-711.4744262695312
833,-711.5222778320312
834,-711.5706787109375
835,-711.6209716796875
836,-711.6670532226562
837,-711.7178344726562
838,-711.7654418945312
839,-711.8128662109375
840,-711.8589477539062
841,-711.911376953125
842,-711.9579467773438
843,-712.0083618164062
844,-712.056640625
845,-712.1038208007812
846,-712.1549682617188
847,-712.2015991210938
848,-712.2489013671875
849,-712.2998046875
850,-712.350830078125
851,-712.3971557617188
852,-712.4453735351562
853,-712.4950561523438
854,-712.5425415039062
855,-712.59375
856,-712.6377563476562
857,-712.6930541992188
858,-712.7362670898438
859,-712.78662109375
860,-712.8314208984375
861,-712.882080078125
862,-712.9321899414062
863,-712.9805297851562
864,-713.0307006835938
865,-713.0760498046875
866,-713.123779296875
867,-713.1729736328125
868,-713.2213134765625
869,-713.2695922851562
870,-713.3184204101562
871,-713.3642578125
872,-713.4161376953125
873,-713.4632568359375
874,-713.510498046875
875,-713.5575561523438
876,-713.6064453125
877,-713.6536254882812
878,-713.7012939453125
879,-713.7492065429688
880,-713.7984619140625
881,-713.8450317382812
882,-713.8902587890625
883,-713.9385375976562
884,-713.9839477539062
885,-714.033203125
886,-714.0794067382812
887,-714.1251831054688
888,-714.17529296875
889,-714.2232666015625
890,-714.269287109375
891,-714.3120727539062
892,-714.35595703125
893,-714.40478515625
894,-714.4526977539062
895,-714.4977416992188
896,-714.5426025390625
897,-714.5869750976562
898,-714.6339721679688
899,-714.6801147460938
