,loss
0,1904.944091796875
1,308.1795959472656
2,-73.3029556274414
3,-222.23785400390625
4,-295.2196044921875
5,-335.9461669921875
6,-360.6513671875
7,-376.5299987792969
8,-387.17901611328125
9,-394.5595397949219
10,-399.8140869140625
11,-403.64288330078125
12,-406.49322509765625
13,-408.6606140136719
14,-410.3453369140625
15,-411.68609619140625
16,-412.7811279296875
17,-413.7004089355469
18,-414.4957580566406
19,-415.203857421875
20,-415.852783203125
21,-416.4630126953125
22,-417.0498352050781
23,-417.62469482421875
24,-418.1960144042969
25,-418.76971435546875
26,-419.3507080078125
27,-419.9425354003906
28,-420.54718017578125
29,-421.1664733886719
30,-421.8014221191406
31,-422.4522705078125
32,-423.12005615234375
33,-423.8040771484375
34,-424.5046081542969
35,-425.2211608886719
36,-425.9537658691406
37,-426.70147705078125
38,-427.46405029296875
39,-428.2412109375
40,-429.03204345703125
41,-429.8361511230469
42,-430.6534729003906
43,-431.48309326171875
44,-432.3244323730469
45,-433.1773986816406
46,-434.0415344238281
47,-434.91607666015625
48,-435.8013000488281
49,-436.69635009765625
50,-437.60113525390625
51,-438.5153503417969
52,-439.43878173828125
53,-440.371337890625
54,-441.3124084472656
55,-442.2620544433594
56,-443.2203063964844
57,-444.1866149902344
58,-445.1611328125
59,-446.1438293457031
60,-447.1343078613281
61,-448.1327819824219
62,-449.1393127441406
63,-450.1535949707031
64,-451.1755065917969
65,-452.2052307128906
66,-453.2428894042969
67,-454.2889709472656
68,-455.3424377441406
69,-456.4037780761719
70,-457.4731750488281
71,-458.5508117675781
72,-459.6365661621094
73,-460.7305603027344
74,-461.8332214355469
75,-462.9440612792969
76,-464.0635681152344
77,-465.1919250488281
78,-466.3293151855469
79,-467.4756164550781
80,-468.6311950683594
81,-469.7960510253906
82,-470.9704895019531
83,-472.1548767089844
84,-473.3491516113281
85,-474.5536193847656
86,-475.7682800292969
87,-476.9940490722656
88,-478.2304382324219
89,-479.4781799316406
90,-480.7375183105469
91,-482.0080261230469
92,-483.2910461425781
93,-484.5861511230469
94,-485.8942565917969
95,-487.2152404785156
96,-488.5497131347656
97,-489.8978576660156
98,-491.2599182128906
99,-492.6367492675781
100,-494.0286560058594
101,-495.4363098144531
102,-496.8596496582031
103,-498.2995910644531
104,-499.7561950683594
105,-501.2307434082031
106,-502.7236633300781
107,-504.2348937988281
108,-505.7659606933594
109,-507.3172302246094
110,-508.8889465332031
111,-510.4831848144531
112,-512.0989990234375
113,-513.7384033203125
114,-515.40234375
115,-517.0910034179688
116,-518.8062133789062
117,-520.5490112304688
118,-522.320068359375
119,-524.1205444335938
120,-525.952392578125
121,-527.8164672851562
122,-529.71435546875
123,-531.647216796875
124,-533.6171875
125,-535.6260986328125
126,-537.6754760742188
127,-539.7664184570312
128,-541.9021606445312
129,-544.084716796875
130,-546.315673828125
131,-548.5972290039062
132,-550.9322509765625
133,-553.3234252929688
134,-555.7725830078125
135,-558.282470703125
136,-560.8562622070312
137,-563.4955444335938
138,-566.2029418945312
139,-568.9808349609375
140,-571.8309326171875
141,-574.7542724609375
142,-577.75146484375
143,-580.8212890625
144,-583.9623413085938
145,-587.1688842773438
146,-590.4336547851562
147,-593.744873046875
148,-597.0846557617188
149,-600.427734375
150,-603.7383422851562
151,-606.967529296875
152,-610.0532836914062
153,-612.9155883789062
154,-615.4664306640625
155,-617.62109375
156,-619.3263549804688
157,-620.5997314453125
158,-621.5662231445312
159,-622.4695434570312
160,-623.6064453125
161,-625.184326171875
162,-627.19384765625
163,-629.4204711914062
164,-631.583984375
165,-633.4825439453125
166,-635.0409545898438
167,-636.2891235351562
168,-637.3106079101562
169,-638.202880859375
170,-639.0509033203125
171,-639.918212890625
172,-640.8450317382812
173,-641.8480834960938
174,-642.92578125
175,-644.0618286132812
176,-645.22802734375
177,-646.3927001953125
178,-647.524169921875
179,-648.599365234375
180,-649.6111450195312
181,-650.567626953125
182,-651.4918212890625
183,-652.4080200195312
184,-653.3320922851562
185,-654.2643432617188
186,-655.1911010742188
187,-656.0925903320312
188,-656.9525756835938
189,-657.7640380859375
190,-658.531005859375
191,-659.2622680664062
192,-659.9718627929688
193,-660.67236328125
194,-661.3717041015625
195,-662.073974609375
196,-662.7787475585938
197,-663.4808959960938
198,-664.1754760742188
199,-664.8563842773438
200,-665.5191650390625
201,-666.1622924804688
202,-666.7877197265625
203,-667.399169921875
204,-668.0003662109375
205,-668.5928344726562
206,-669.17822265625
207,-669.7561645507812
208,-670.3240356445312
209,-670.8812255859375
210,-671.4268798828125
211,-671.9627685546875
212,-672.4905395507812
213,-673.0121459960938
214,-673.5286865234375
215,-674.0415649414062
216,-674.5497436523438
217,-675.052490234375
218,-675.54833984375
219,-676.0369262695312
220,-676.519287109375
221,-676.9942016601562
222,-677.4641723632812
223,-677.9295654296875
224,-678.391357421875
225,-678.850830078125
226,-679.3070068359375
227,-679.7594604492188
228,-680.209228515625
229,-680.6558227539062
230,-681.10009765625
231,-681.5405883789062
232,-681.9794311523438
233,-682.4165649414062
234,-682.8512573242188
235,-683.2843627929688
236,-683.715576171875
237,-684.1451416015625
238,-684.5735473632812
239,-685.0007934570312
240,-685.4274291992188
241,-685.8546142578125
242,-686.2824096679688
243,-686.7118530273438
244,-687.1439819335938
245,-687.5795288085938
246,-688.0206909179688
247,-688.4688720703125
248,-688.9284057617188
249,-689.4027709960938
250,-689.900390625
251,-690.4314575195312
252,-691.0201416015625
253,-691.7095947265625
254,-692.6336669921875
255,-694.6093139648438
256,-694.0900268554688
257,-693.8241577148438
258,-693.9026489257812
259,-694.0890502929688
260,-694.3460693359375
261,-694.6581420898438
262,-695.0218505859375
263,-695.4711303710938
264,-696.0728149414062
265,-697.025634765625
266,-697.9421997070312
267,-698.0233764648438
268,
269,-637.0176391601562
270,-697.7224731445312
271,-697.3599853515625
272,-696.913330078125
273,-696.6766967773438
274,-696.5776977539062
275,-696.56005859375
276,-696.6051635742188
