,0,1,2,3,4,5,6,7,8,9,10,11
0,3.7429671,3.801323,3.8123863,3.8041284,3.8026574,3.8030715,3.8034694,3.8036923,3.8036382,3.8035765,3.8035789,3.8035874
1,3.0789385,3.117612,3.1409163,3.1380296,3.1360917,3.1362405,3.1365917,3.136901,3.1369336,3.1368716,3.136861,3.1368697
2,-0.6863399,-0.68499535,-0.6781678,-0.6767286,-0.67748034,-0.6777585,-0.6777043,-0.67762315,-0.67759264,-0.67759925,-0.677607,-0.6776073
