"","X1","X2","X3","X4"
"1",0.14697650825568,-0.0720423439366488,-0.0720423439366488,0.279909234345863
"2",0.147586892526135,-0.0721140334764507,-0.0721140334764507,0.279368776684513
"3",0.14825159171425,-0.0722272891093119,-0.0722272891093119,0.27888133798205
"4",0.148970656376436,-0.0723825905399057,-0.0723825905399057,0.278447679762517
"5",0.149744604748191,-0.0725811655805648,-0.0725811655805648,0.278069285457765
"6",0.150573672500146,-0.0728240558876285,-0.0728240558876285,0.277747299311646
"7",0.151457668165661,-0.0731119476710066,-0.0731119476710066,0.277482360983898
"8",0.152396236312079,-0.0734452403077859,-0.0734452403077859,0.277274617085359
"9",0.153389476729832,-0.0738243226402297,-0.0738243226402297,0.277123963818206
"10",0.154437298273443,-0.074249216982893,-0.074249216982893,0.277030270220414
"11",0.155539278927745,-0.0747197127823054,-0.0747197127823054,0.2769932888177
"12",0.156694839266078,-0.0752353909439951,-0.0752353909439951,0.277012406017858
"13",0.15790314015235,-0.0757956348683453,-0.0757956348683453,0.277086686512926
"14",0.159163079446142,-0.0763996518633211,-0.0763996518633211,0.277215042486945
"15",0.160473441870918,-0.0770465526589076,-0.0770465526589076,0.277396161307179
"16",0.161832939862051,-0.0777354104745121,-0.0777354104745121,0.277628547988857
"17",0.163240477351913,-0.0784654136377108,-0.0784654136377108,0.277910634000776
"18",0.164694828521454,-0.0792356880114024,-0.0792356880114024,0.278240724691243
"19",0.166194736425672,-0.0800452474110649,-0.0800452474110649,0.278617116755624
"20",0.167739305522542,-0.0808927587123568,-0.0808927587123568,0.279038090998557
"21",0.169327807580841,-0.0817769208119099,-0.0817769208119099,0.279501909456238
"22",0.1709597960354,-0.0826968709030923,-0.0826968709030923,0.280007316014201
"23",0.172634717618931,-0.0836519361772189,-0.0836519361772189,0.280553850646271
"24",0.174351832372385,-0.0846413599724209,-0.0846413599724209,0.281140996938829
"25",0.176110269337895,-0.0856642236760343,-0.0856642236760343,0.281768101447121
"26",0.177909515296167,-0.0867193920208168,-0.0867193920208168,0.282434693233127
"27",0.1797501158365,-0.0878063127331456,-0.0878063127331456,0.283140535878827
"28",0.181632827715195,-0.0889245934581406,-0.0889245934581406,0.283885255973505
"29",0.183558101887524,-0.0900737177907173,-0.0900737177907173,0.284668228880148
"30",0.185526083879227,-0.0912530676549727,-0.0912530676549727,0.285488608076444
"31",0.187536667670251,-0.0924619552958099,-0.0924619552958099,0.286345363110198
"32",0.189589461731102,-0.0936995930326064,-0.0936995930326064,0.287237281803571
"33",0.19168392284918,-0.0949651764001518,-0.0949651764001518,0.288163035868309
"34",0.193819722824168,-0.0962581393109389,-0.0962581393109389,0.289121376987545
"35",0.195996375984666,-0.0975778859532334,-0.0975778859532334,0.290110968339968
"36",0.198213174450061,-0.0989237420998265,-0.0989237420998265,0.29113036468678
"37",0.200469391578566,-0.100294935164776,-0.100294935164776,0.292178044567772
"38",0.202764580767748,-0.101690402907782,-0.101690402907782,0.293252446868007
"39",0.205098185645368,-0.103108972448759,-0.103108972448759,0.294351912381634
"40",0.207469470247447,-0.104549430458804,-0.104549430458804,0.295474840816768
"41",0.209877483015697,-0.106010572948079,-0.106010572948079,0.296620226062458
"42",0.21232108990213,-0.107491358621249,-0.107491358621249,0.297788253205799
"43",0.214799068218767,-0.108991334876564,-0.108991334876564,0.298983115705454
"44",0.217310055658577,-0.110509986512505,-0.110509986512505,0.300209730069844
"45",0.219852545186843,-0.112046590267437,-0.112046590267437,0.301472519694284
"46",0.222424864553543,-0.113600294730103,-0.113600294730103,0.302775399877231
"47",0.225025197632992,-0.115170123267627,-0.115170123267627,0.30412203515328
"48",0.22765163674875,-0.116755089672444,-0.116755089672444,0.305515704238394
"49",0.230302173364938,-0.118354203803561,-0.118354203803561,0.306959263266676
"50",0.232974681968725,-0.119966448456223,-0.119966448456223,0.308455303214068
"51",0.235666910046625,-0.12159075587114,-0.12159075587114,0.31000651552264
"52",0.23837649503973,-0.123226005641914,-0.123226005641914,0.311615245319903
"53",0.24110098826932,-0.124871031857473,-0.124871031857473,0.313283373452701
"54",0.243837856582054,-0.126524596357297,-0.126524596357297,0.315012312010486
"55",0.246584480191501,-0.12818540868483,-0.12818540868483,0.316803057520038
"56",0.249338189186995,-0.129852165067835,-0.129852165067835,0.318656247156702
"57",0.252096264544678,-0.131523564142838,-0.131523564142838,0.320572228469863
"58",0.254856036776106,-0.133198474656332,-0.133198474656332,0.322551362757664
"59",0.25761479744747,-0.134875769496192,-0.134875769496192,0.32459375962808
"60",0.260369770453181,-0.136554245427006,-0.136554245427006,0.326699161266664
"61",0.263118102352098,-0.138232607435257,-0.138232607435257,0.328866952755076
"62",0.265856910362545,-0.139909470321369,-0.139909470321369,0.331096187445216
"63",0.268583243614331,-0.14158340226487,-0.14158340226487,0.333385712286327
"64",0.271294087614552,-0.143252999598033,-0.143252999598033,0.335734480204
"65",0.273986420235004,-0.144916941289728,-0.144916941289728,0.338141484267035
"66",0.276657250371567,-0.146573918771086,-0.146573918771086,0.34060551086996
"67",0.279303667011915,-0.148222564296816,-0.148222564296816,0.343125040383383
"68",0.281922751773709,-0.149861458400687,-0.149861458400687,0.345698277243258
"69",0.284511546445399,-0.151489114936254,-0.151489114936254,0.348323195314431
"70",0.287067179038538,-0.153104016676728,-0.153104016676728,0.350997536721014
"71",0.289586731311354,-0.154704593583379,-0.154704593583379,0.353718913856655
