,loss
528,-451.3276672363281
529,-451.4026184082031
530,-451.4819641113281
531,-451.5597229003906
532,-451.6329040527344
533,-451.7074890136719
534,-451.7820739746094
535,-451.8564758300781
536,-451.9290466308594
537,-452.0025329589844
538,-452.0771789550781
539,-452.1479187011719
540,-452.2224426269531
541,-452.2933654785156
542,-452.3667297363281
543,-452.4367980957031
544,-452.5086364746094
545,-452.5794982910156
546,-452.6482849121094
547,-452.7185363769531
548,-452.7889099121094
549,-452.8602600097656
550,-452.9294738769531
551,-452.9997863769531
552,-453.0686340332031
553,-453.1389465332031
554,-453.2072448730469
555,-453.2744445800781
556,-453.3420715332031
557,-453.4097595214844
558,-453.4762878417969
559,-453.5439758300781
560,-453.6117858886719
561,-453.6780090332031
562,-453.7437438964844
563,-453.8103942871094
564,-453.8769836425781
565,-453.9408264160156
566,-454.0061950683594
567,-454.0708923339844
568,-454.1354064941406
569,-454.1996154785156
570,-454.2654724121094
571,-454.3293762207031
572,-454.3919372558594
573,-454.4563293457031
574,-454.5198669433594
575,-454.5826721191406
576,-454.6454162597656
577,-454.7089538574219
578,-454.7701110839844
579,-454.8316345214844
580,-454.8937072753906
581,-454.9554138183594
582,-455.0161437988281
583,-455.0772399902344
584,-455.1365661621094
585,-455.1990661621094
586,-455.2601623535156
587,-455.3199157714844
588,-455.3777160644531
589,-455.4390563964844
590,-455.4980773925781
591,-455.5588684082031
592,-455.6175231933594
593,-455.6779479980469
594,-455.7368469238281
595,-455.7952575683594
596,-455.8546447753906
597,-455.9113464355469
598,-455.9705505371094
599,-456.0273742675781
600,-456.0865173339844
601,-456.1433410644531
602,-456.1999816894531
603,-456.2568664550781
604,-456.3122863769531
605,-456.3690490722656
606,-456.4244689941406
607,-456.4807434082031
608,-456.5354309082031
609,-456.5917053222656
610,-456.6494445800781
611,-456.7060852050781
612,-456.7621765136719
613,-456.8156433105469
614,-456.8734436035156
615,-456.9275207519531
616,-456.9804992675781
617,-457.0378112792969
618,-457.0893249511719
619,-457.1457214355469
620,-457.1985778808594
621,-457.2514343261719
622,-457.3045349121094
623,-457.3591003417969
624,-457.4127502441406
625,-457.4639587402344
626,-457.5183410644531
627,-457.5692443847656
628,-457.6246032714844
629,-457.6761169433594
630,-457.7273864746094
631,-457.7806091308594
632,-457.8327331542969
633,-457.8872375488281
634,-457.9361267089844
635,-457.9882507324219
636,-458.0393371582031
637,-458.0897521972656
638,-458.1408386230469
639,-458.1903381347656
640,-458.2434387207031
641,-458.2926330566406
642,-458.3424987792969
643,-458.3923645019531
644,-458.4450988769531
645,-458.4948425292969
646,-458.5459289550781
647,-458.5943298339844
648,-458.6454162597656
649,-458.6943664550781
650,-458.7423400878906
651,-458.7944030761719
652,-458.8429260253906
653,-458.8907775878906
654,-458.9432067871094
655,-458.9897766113281
656,-459.0389099121094
657,-459.0853576660156
658,-459.1351623535156
659,-459.1842956542969
660,-459.2311706542969
661,-459.2809143066406
662,-459.3296813964844
663,-459.3777160644531
664,-459.4232482910156
665,-459.4717102050781
666,-459.5214538574219
667,-459.5687561035156
668,-459.6157531738281
669,-459.6622009277344
670,-459.7086486816406
671,-459.7571716308594
672,-459.8019104003906
673,-459.8487243652344
674,-459.8948059082031
675,-459.9424743652344
676,-459.9910583496094
677,-460.0383605957031
678,-460.0853576660156
679,-460.1296691894531
680,-460.1763610839844
681,-460.2213439941406
682,-460.2686462402344
683,-460.3124694824219
684,-460.3602600097656
685,-460.4029235839844
686,-460.4521179199219
687,-460.4952697753906
688,-460.5435485839844
689,-460.5874328613281
690,-460.6304626464844
691,-460.6777648925781
692,-460.7208557128906
693,-460.7667541503906
694,-460.8117980957031
695,-460.8613586425781
696,-460.9053039550781
697,-460.9469909667969
698,-460.9932556152344
699,-461.0362854003906
700,-461.0816345214844
701,-461.1232604980469
702,-461.1717224121094
703,-461.2153625488281
704,-461.2584533691406
705,-461.3035583496094
706,-461.3428039550781
707,-461.3905944824219
708,-461.4339904785156
709,-461.4804382324219
710,-461.5234680175781
711,-461.5656433105469
712,-461.6151428222656
713,-461.6537170410156
714,-461.6983947753906
715,-461.7413635253906
716,-461.7856140136719
717,-461.8309631347656
718,-461.8722229003906
719,-461.9149475097656
720,-461.9589538574219
721,-462.0015563964844
722,-462.0437927246094
723,-462.0892028808594
724,-462.1330261230469
725,-462.1730651855469
726,-462.2137145996094
727,-462.2596130371094
728,-462.3041076660156
729,-462.3462219238281
730,-462.3911437988281
731,-462.4350280761719
732,-462.4725646972656
733,-462.5163879394531
734,-462.5600280761719
735,-462.6035461425781
736,-462.6450500488281
737,-462.6876525878906
738,-462.7323303222656
739,-462.7718811035156
740,-462.8134460449219
741,-462.8556213378906
742,-462.8995056152344
743,-462.9412536621094
744,-462.9851989746094
745,-463.0265197753906
746,-463.0707702636719
747,-463.1141052246094
748,-463.1550598144531
749,-463.1972351074219
750,-463.2381896972656
751,-463.2823181152344
752,-463.3234558105469
753,-463.3634948730469
754,-463.4084777832031
755,-463.4480285644531
756,-463.4913024902344
757,-463.5323791503906
758,-463.5746765136719
759,-463.6180725097656
760,-463.6576843261719
761,-463.7019958496094
762,-463.7420349121094
763,-463.7873840332031
764,-463.8254699707031
765,-463.8685607910156
766,-463.9092712402344
767,-463.9519958496094
768,-463.9951477050781
769,-464.0373840332031
770,-464.0788879394531
771,-464.1206359863281
772,-464.1625671386719
773,-464.2045593261719
774,-464.2443542480469
775,-464.2878112792969
776,-464.3293151855469
777,-464.3714294433594
778,-464.4141540527344
779,-464.4560241699219
780,-464.4973449707031
781,-464.5426940917969
782,-464.5834655761719
783,-464.6222229003906
784,-464.6664123535156
785,-464.7076721191406
786,-464.7496643066406
787,-464.7902526855469
788,-464.8340148925781
789,-464.8764953613281
790,-464.9183044433594
791,-464.9602355957031
792,-465.0005798339844
793,-465.0437316894531
794,-465.0832214355469
795,-465.1275329589844
796,-465.1709289550781
797,-465.2177429199219
798,-465.2549133300781
799,-465.2967834472656
800,-465.3410949707031
801,-465.3815002441406
802,-465.4249572753906
803,-465.4673156738281
804,-465.5096130371094
805,-465.5512390136719
806,-465.5961608886719
807,-465.6389465332031
808,-465.6810607910156
809,-465.7210998535156
810,-465.7641906738281
811,-465.8073425292969
812,-465.8503112792969
813,-465.8934020996094
814,-465.9341125488281
815,-465.9778747558594
816,-466.0215759277344
817,-466.0636291503906
818,-466.1061096191406
819,-466.1499328613281
820,-466.1910705566406
821,-466.2358093261719
822,-466.2779846191406
823,-466.3196105957031
824,-466.3664855957031
825,-466.4076843261719
826,-466.4512634277344
827,-466.4947204589844
828,-466.5382385253906
829,-466.5828552246094
830,-466.6257019042969
831,-466.6701965332031
832,-466.7123107910156
833,-466.7555236816406
834,-466.7970886230469
835,-466.8421325683594
836,-466.8857116699219
837,-466.9294738769531
838,-466.9737243652344
839,-467.0160827636719
840,-467.0633239746094
841,-467.1074523925781
842,-467.1506042480469
843,-467.1955261230469
844,-467.2395935058594
845,-467.2827453613281
846,-467.3273010253906
847,-467.3719787597656
848,-467.4166564941406
849,-467.4625549316406
850,-467.5063781738281
851,-467.5496520996094
852,-467.5948791503906
853,-467.6405334472656
854,-467.6832580566406
855,-467.7260437011719
856,-467.7758483886719
857,-467.8168640136719
858,-467.8612976074219
859,-467.9094543457031
860,-467.9532165527344
861,-467.9992370605469
862,-468.0444030761719
863,-468.0897521972656
864,-468.1357727050781
865,-468.1805114746094
866,-468.2256164550781
867,-468.2697448730469
868,-468.3149719238281
869,-468.3599548339844
870,-468.4061584472656
871,-468.4502868652344
872,-468.4987487792969
873,-468.5418395996094
874,-468.5898132324219
875,-468.6366271972656
876,-468.6778869628906
877,-468.7246398925781
878,-468.7711486816406
879,-468.8179016113281
880,-468.8634338378906
881,-468.9096374511719
882,-468.9554748535156
883,-469.0018005371094
884,-469.0471496582031
885,-469.0920715332031
886,-469.1406555175781
887,-469.1839904785156
888,-469.2316589355469
889,-469.2774353027344
890,-469.3221130371094
891,-469.3677062988281
892,-469.4159240722656
893,-469.4637756347656
894,-469.5082702636719
895,-469.5541076660156
896,-469.5999450683594
897,-469.6454162597656
898,-469.6943664550781
899,-469.7378234863281
