,0,1,2,3,4,5,6,7,8,9,10,11
0,3.7056239,3.6924324,3.685972,3.6813917,3.6831226,3.6835368,3.683157,3.6825147,3.6824582,3.6825848,3.6826465,3.6826034
1,2.8331823,2.8343287,2.829514,2.8263826,2.8268387,2.827561,2.8274403,2.8269973,2.826848,2.8269305,2.8269958,2.8269784
2,-0.70592326,-0.70112276,-0.7034073,-0.7035947,-0.7031241,-0.70241684,-0.7024081,-0.70254755,-0.7026213,-0.7025743,-0.7025402,-0.702541
