,loss
0,3031.861328125
1,716.1777954101562
2,160.94619750976562
3,-60.379852294921875
4,-171.92288208007812
5,-236.2779541015625
6,-276.8301696777344
7,-304.0285949707031
8,-323.1471862792969
9,-337.0932922363281
10,-347.58184814453125
11,-355.6785583496094
12,-362.0738830566406
13,-367.2316589355469
14,-371.4723815917969
15,-375.0227355957031
16,-378.0466613769531
17,-380.664306640625
18,-382.966796875
19,-385.0213623046875
20,-386.880615234375
21,-388.585693359375
22,-390.16717529296875
23,-391.6507873535156
24,-393.0562744140625
25,-394.3990478515625
26,-395.69232177734375
27,-396.9457702636719
28,-398.16845703125
29,-399.36676025390625
30,-400.54638671875
31,-401.7117919921875
32,-402.8668518066406
33,-404.0152282714844
34,-405.1584777832031
35,-406.2995910644531
36,-407.4400939941406
37,-408.5815734863281
38,-409.72528076171875
39,-410.8724060058594
40,-412.02374267578125
41,-413.1802062988281
42,-414.3426513671875
43,-415.5113830566406
44,-416.6867980957031
45,-417.86968994140625
46,-419.0603332519531
47,-420.2590026855469
48,-421.4664001464844
49,-422.6823425292969
50,-423.9073791503906
51,-425.1415100097656
52,-426.3851623535156
53,-427.6387939453125
54,-428.9023742675781
55,-430.17620849609375
56,-431.4601135253906
57,-432.7547302246094
58,-434.06060791015625
59,-435.37713623046875
60,-436.7051696777344
61,-438.0445556640625
62,-439.39581298828125
63,-440.7590637207031
64,-442.134521484375
65,-443.5223693847656
66,-444.9229431152344
67,-446.3368225097656
68,-447.7638244628906
69,-449.2044372558594
70,-450.6589050292969
71,-452.1278381347656
72,-453.6112365722656
73,-455.1095275878906
74,-456.6234436035156
75,-458.1526184082031
76,-459.6980285644531
77,-461.2602844238281
78,-462.8393249511719
79,-464.4356994628906
80,-466.0502624511719
81,-467.6831970214844
82,-469.3354187011719
83,-471.0071716308594
84,-472.6993103027344
85,-474.4122009277344
86,-476.1466979980469
87,-477.9036560058594
88,-479.6837463378906
89,-481.4877014160156
90,-483.3165588378906
91,-485.1706848144531
92,-487.0518493652344
93,-488.9604187011719
94,-490.8978576660156
95,-492.8652648925781
96,-494.8634948730469
97,-496.8942565917969
98,-498.9585266113281
99,-501.0582580566406
100,-503.1943054199219
101,-505.3694152832031
102,-507.5834655761719
103,-509.8398742675781
104,-512.1398315429688
105,-514.4856567382812
106,-516.8797607421875
107,-519.3234252929688
108,-521.8197631835938
109,-524.3707275390625
110,-526.9793701171875
111,-529.6478271484375
112,-532.3789672851562
113,-535.1754150390625
114,-538.0391845703125
115,-540.9735717773438
116,-543.97998046875
117,-547.0599365234375
118,-550.2152099609375
119,-553.4444580078125
120,-556.7470092773438
121,-560.1175537109375
122,-563.5490112304688
123,-567.029296875
124,-570.5397338867188
125,-574.0516357421875
126,-577.52197265625
127,-580.8907470703125
128,-584.0707397460938
129,-586.9473266601562
130,-589.3746337890625
131,-591.2059936523438
132,-592.3472900390625
133,-592.985107421875
134,-593.6867065429688
135,-593.8701782226562
136,-594.7896728515625
137,-595.794677734375
138,-597.9339599609375
139,-599.4603881835938
140,-600.4857788085938
141,-601.1802978515625
142,-601.6968383789062
143,-602.1708984375
144,-602.673828125
145,-603.2654418945312
146,-603.9661865234375
147,-604.772705078125
148,-605.6841430664062
149,-606.6588745117188
150,-607.681884765625
151,-608.7031860351562
152,-609.6961669921875
153,-610.6250610351562
154,-611.4725341796875
155,-612.2322998046875
156,-612.9269409179688
157,-613.5697021484375
158,-614.21044921875
159,-614.88037109375
160,-615.5848999023438
161,-616.3219604492188
162,-617.0759887695312
163,-617.8257446289062
164,-618.5551147460938
165,-619.2689819335938
166,-619.9569091796875
167,-620.6300048828125
168,-621.2986450195312
169,-621.9680786132812
170,-622.6371459960938
171,-623.3203735351562
172,-624.0078735351562
173,-624.6921997070312
174,-625.3746948242188
175,-626.0469360351562
176,-626.7044677734375
177,-627.350341796875
178,-627.9882202148438
179,-628.6170654296875
180,-629.2322998046875
181,-629.8564453125
182,-630.4893798828125
183,-631.1190795898438
184,-631.7421264648438
185,-632.386962890625
186,-633.0240478515625
187,-633.6535034179688
188,-634.2868041992188
189,-634.93994140625
190,-635.5767822265625
191,-636.2720336914062
192,-636.9561157226562
193,-637.6605224609375
194,-638.5643310546875
195,-639.62939453125
196,-640.9710083007812
197,-640.7439575195312
198,-641.2575073242188
199,-641.3123779296875
200,
201,-642.1336669921875
202,-642.4174194335938
203,-642.74560546875
204,-643.3748168945312
205,-644.0438842773438
206,-644.4496459960938
207,-645.0081176757812
208,-645.7129516601562
209,-646.160400390625
210,-646.8834838867188
211,-646.9611206054688
212,-647.6050415039062
213,-647.6397705078125
214,-649.0955200195312
215,
216,
217,-648.2116088867188
218,-648.3860473632812
219,-648.5836791992188
220,-648.818359375
221,-649.0676879882812
222,-649.3522338867188
223,-649.6517333984375
224,-649.9547729492188
225,-650.2626342773438
226,-650.5801391601562
227,-650.902099609375
228,-651.2174682617188
229,-651.5427856445312
230,-651.8688354492188
231,-652.193603515625
232,-652.5177612304688
233,-652.8399047851562
234,-653.1625366210938
235,-653.4844360351562
236,-653.805419921875
237,-654.1228637695312
